"Gene ID","Gene Name","Gene Description",FC(M30/M5),Log2FC(M30/M5),Pvalue,Padjust,Significant,Regulate,M30_1,M30_2,M30_3,M5_1,M5_2,M5_3,M30,M5
EVM0007270,,-,2.98922090059,1.57976951475,0.00796838955833,0.0498321675364,yes,up,55.85,17.97,70.01,19.8,18.85,10.17,47.9433333333,16.2733333333
EVM0007285,,-,7.86001260624,2.97453162634,2.00341425391E-5,0.000564707839608,yes,up,51.08,60.86,36.06,5.35,0.93,11.33,49.3333333333,5.87
EVM0007319,,-,0.0748512821608,-3.73982916072,8.2605133512E-19,1.06718948736E-15,yes,down,1.85,2.35,1.13,22.32,28.34,16.26,1.77666666667,22.3066666667
EVM0007335,,-,0.194034449601,-2.36561527827,0.000146308970411,0.00258930133365,yes,down,26.68,33.85,17.39,118.55,223.85,33.29,25.9733333333,125.23
EVM0007345,,-,0.00852415294709,-6.87422780533,5.03624804342E-10,7.09790485611E-8,yes,down,0.82,0.28,0.35,5.23,52.16,102.57,0.483333333333,53.32
EVM0007375,,-,0.221276521709,-2.17607771113,0.000270696592991,0.00419241686428,yes,down,11.95,33.12,6.68,35.46,86.31,83.52,17.25,68.43
EVM0007379,,-,2.05991371948,1.04258391067,0.00240293709168,0.020916751113,yes,up,43.25,42.46,35.93,22.81,17.97,16.03,40.5466666667,18.9366666667
EVM0007385,,-,5.00434440924,2.32318108215,0.00700217358386,0.0454634078429,yes,up,2.62,7.11,6.95,1.71,0.93,0.56,5.56,1.06666666667
EVM0007386,,-,0.231542050023,-2.11065387181,0.00653236744601,0.0431492511783,yes,down,1.25,0.95,1.02,7.75,5.23,0.86,1.07333333333,4.61333333333
EVM0007396,,-,0.254171159616,-1.97612775549,7.73672878789E-6,0.00025828172455,yes,down,33.27,51.3,28.88,189.98,160.1,70.69,37.8166666667,140.256666667
EVM0007398,,-,2.74674611513,1.45772356663,0.000120274715079,0.00225578206653,yes,up,473.67,358.45,445.57,138.2,132.82,179.56,425.896666667,150.193333333
EVM0007414,,-,0.0341727953655,-4.87100792342,1.01237596896E-13,3.56701469246E-11,yes,down,1.02,1.84,0.62,13.61,47.99,31.83,1.16,31.1433333333
EVM0007426,,-,0.449007645333,-1.15518808469,0.00157008266891,0.0152036174991,yes,down,164.32,290.69,185.67,475.11,541.77,320.96,213.56,445.946666667
EVM0007428,,-,0.177839336088,-2.49135362729,0.000248037627379,0.00390785298501,yes,down,7.12,9.97,6.61,66.34,54.07,7.27,7.9,42.56
EVM0007445,,-,0.198128461405,-2.3354919548,2.92316295113E-5,0.000750294623035,yes,down,9.03,10.95,8.97,25.09,82.87,29.01,9.65,45.6566666667
EVM0007509,,-,3.13999882968,1.6507640214,0.000850063706625,0.00983472958493,yes,up,23.69,16.8,22.09,6.06,4.23,9.03,20.86,6.44
EVM0007516,,-,3.66619366371,1.87428299709,0.00128250453844,0.0131412213215,yes,up,278.03,114.24,293.55,67.48,33.22,86.98,228.606666667,62.56
EVM0007517,,-,0.0189219065971,-5.72379872586,2.86010575611E-14,1.19838431181E-11,yes,down,0.58,0.4,0.4,16.34,45.56,8.37,0.46,23.4233333333
EVM0007531,,-,2.36406397686,1.2412690786,0.00142495900019,0.0141352177062,yes,up,372.19,322.13,368.67,118.55,125.49,188.09,354.33,144.043333333
EVM0007544,,-,13.5408639632,3.75924788665,0.000189384690118,0.00314687122283,yes,up,17.54,14.5,12.08,1.51,1.77,0,14.7066666667,1.09333333333
EVM0007546,,-,4.47305988449,2.161262073,3.32958480149E-5,0.000829880276165,yes,up,4.19,4.69,4.16,1.17,0.84,0.78,4.34666666667,0.93
EVM0007580,,-,0.00847374857423,-6.88278396173,2.66553137705E-5,0.000698036029365,yes,down,0.09,0,0,0.46,2.15,9.37,0.03,3.99333333333
EVM0007581,,-,0.45272344838,-1.14329806335,0.00107765941726,0.0116183265092,yes,down,3.61,6.85,4.64,11.87,8.34,10.99,5.03333333333,10.4
EVM0007594,,-,2.96580430994,1.56842340885,0.00684349505033,0.0447041160059,yes,up,88.48,88.54,68.81,8.85,33.25,35.06,81.9433333333,25.72
EVM0007597,,-,14.8495957826,3.89235175518,4.11885285284E-9,4.54883051898E-7,yes,up,4.67,20.25,6.83,0.7,0.26,0.94,10.5833333333,0.633333333333
EVM0007626,,-,3.99560295885,1.99841323034,0.00250530629813,0.0215298024057,yes,up,13.1,18.59,12.93,3.45,2.06,4.93,14.8733333333,3.48
EVM0007637,,-,0.140679125938,-2.82951981848,9.18114960532E-6,0.000300285574539,yes,down,5.33,4.45,3.05,42.99,36.11,9.14,4.27666666667,29.4133333333
EVM0007648,,-,5.51489646661,2.46333380177,3.14952478569E-6,0.000128155072841,yes,up,21.72,28,19.87,4.14,5.61,2.23,23.1966666667,3.99333333333
EVM0007653,,-,0.349956237613,-1.51475357205,3.69714488461E-5,0.000896977107137,yes,down,15.78,18.3,12.96,59.82,37.22,31.75,15.68,42.93
EVM0007655,,-,2.76643492344,1.46802798677,0.00121109495117,0.0126010772,yes,up,12.93,11.5,17.38,4.86,3.49,6.32,13.9366666667,4.89
EVM0007662,,-,0.21650605082,-2.20752074954,4.03464007359E-5,0.000965262732421,yes,down,20.58,21.99,14.7,42.24,59.17,145.73,19.09,82.38
EVM0007666,,-,2.63804479847,1.3994690642,0.000865906216182,0.00997680055394,yes,up,32.97,28.1,28.82,11.73,8.1,13,29.9633333333,10.9433333333
EVM0007669,,-,0.244944783845,-2.02947152546,2.69190749155E-5,0.000703754499856,yes,down,16.86,11.48,6.42,37.43,42.28,55.6,11.5866666667,45.1033333333
EVM0007674,,-,0.00637093909803,-7.29427823836,0.000297999176533,0.00448830636829,yes,down,0.37,0,0,0.75,31.82,25.64,0.123333333333,19.4033333333
EVM0007680,,-,0.236316570484,-2.08120730046,0.000126841486673,0.00234937104885,yes,down,2.81,8,4.51,20.85,26.86,12.23,5.10666666667,19.98
EVM0007697,,-,0.243226393243,-2.03962830634,0.00027748823684,0.00426775807117,yes,down,28.34,36.57,32.81,177.7,170.95,39.9,32.5733333333,129.516666667
EVM0007720,,-,0.094062595901,-3.41023504212,6.95607265823E-14,2.56761891477E-11,yes,down,10.53,31.83,12.97,196.1,208.24,132.21,18.4433333333,178.85
EVM0007726,,-,2.52366622985,1.33552111778,0.00730562860916,0.046820653298,yes,up,8.42,20.58,10.65,3.39,5.67,5.32,13.2166666667,4.79333333333
EVM0007734,,-,0.335061472367,-1.57750228963,0.00529670087061,0.0371896528973,yes,down,22.53,23.32,22.98,96.06,83.33,20.85,22.9433333333,66.7466666667
EVM0007739,,-,0.402555862262,-1.31273909646,0.00256646471868,0.0219580036058,yes,down,7.01,8.78,5.82,23.49,17.47,10.32,7.20333333333,17.0933333333
EVM0007755,,-,2.9907847478,1.58052408082,7.41993482519E-5,0.00155447634588,yes,up,12.75,17.13,13.43,3.32,5.54,4.76,14.4366666667,4.54
EVM0007766,,-,0.0288799556327,-5.11378766391,3.16272121323E-5,0.000802482274447,yes,down,0,0.55,0,2.08,11.6,3.04,0.183333333333,5.57333333333
EVM0007804,,-,0.442740664877,-1.17546620661,0.000520626404645,0.00673166901685,yes,down,55.99,82.96,60.07,168.95,153.13,103.97,66.34,142.016666667
EVM0007806,,-,0.267749992966,-1.90104155782,5.31040468655E-5,0.00118969947768,yes,down,3.78,7.74,4.24,28.08,14.06,13.2,5.25333333333,18.4466666667
EVM0007807,,-,5.56864121388,2.47732534316,6.96800371444E-5,0.00148794712927,yes,up,25.49,7.08,33.69,4.51,3.12,4.43,22.0866666667,4.02
EVM0007812,,-,3.36595334185,1.75101517847,2.02324530367E-5,0.000569262648691,yes,up,1677.26,1221.84,1701.31,583.32,298.55,465.62,1533.47,449.163333333
EVM0007828,,-,2.65862398282,1.41067974693,0.00716404793507,0.0462189909019,yes,up,5.6,5.97,5.72,1.78,1.55,2.91,5.76333333333,2.08
EVM0007838,,-,5.8200432701,2.54102987914,3.55513831505E-5,0.000867957626744,yes,up,10.83,9.06,11.74,1.85,0.63,2.76,10.5433333333,1.74666666667
EVM0007842,,-,4.06082160029,2.02177164828,0.00408606981726,0.0306316926388,yes,up,3.76,3.99,2.81,1.12,0.3,1.04,3.52,0.82
EVM0007856,,-,0.330558634315,-1.59702189598,4.47072112022E-7,2.53881280318E-5,yes,down,52.79,65.03,45.5,183.13,161.14,125.41,54.44,156.56
EVM0007874,,-,0.191355958702,-2.38566926858,0.00378406332764,0.0289691433292,yes,down,0.31,0.68,0.55,3.39,3.46,0.62,0.513333333333,2.49
EVM0007885,,-,0.249584636259,-2.00239896628,0.00462730883215,0.0335594305724,yes,down,7.32,6.72,3.76,34.74,30.55,3.53,5.93333333333,22.94
EVM0007941,,-,2.41834915459,1.27402255196,0.00726667322217,0.0467302035785,yes,up,53.58,61.34,49.47,33.33,10.1,22.22,54.7966666667,21.8833333333
EVM0007954,,-,0.0988368726152,-3.33880682797,0.0013303511519,0.013524218956,yes,down,0.58,3.8,0.44,2.05,3.25,35.42,1.60666666667,13.5733333333
EVM0007964,,-,0.121464571217,-3.04139252495,3.46838990453E-9,3.93859687762E-7,yes,down,21.14,30.42,12.77,222.34,206.57,68.47,21.4433333333,165.793333333
EVM0007975,,-,2.6896579627,1.42742272041,0.000653463519105,0.00796434350368,yes,up,14.92,25.47,24.37,9.97,5.23,7.82,21.5866666667,7.67333333333
EVM0007977,,-,0.202077233219,-2.30702130346,0.00639089972809,0.0424499222299,yes,down,1.18,2.29,1.12,10.29,10.18,0.96,1.53,7.14333333333
EVM0007990,,-,0.259984361172,-1.94350325139,0.000164254205066,0.00282935121426,yes,down,19.1,12.06,13.88,82.83,61.97,26.35,15.0133333333,57.05
EVM0008016,,-,0.183898453553,-2.44301874706,0.000158242902854,0.00274411602119,yes,down,4.77,18.18,9.77,47.65,95.19,19.36,10.9066666667,54.0666666667
EVM0008046,,-,5.22254143434,2.38475203332,0.00432704610377,0.0318994386515,yes,up,2.01,2.18,2.76,0.56,0.35,0.37,2.31666666667,0.426666666667
EVM0008059,,-,0.209462990518,-2.25523273455,0.00010206110193,0.00198029194395,yes,down,6.78,8.7,5.48,46.82,39.96,8.67,6.98666666667,31.8166666667
EVM0008063,,-,0.31693441403,-1.65774377295,0.00102859987356,0.0112615705083,yes,down,6.1,5.87,3.15,21.85,16.19,7.81,5.04,15.2833333333
EVM0008073,,-,3.3624489483,1.74951236355,0.00287484445369,0.0238700867215,yes,up,17.16,11.99,15.77,3.71,2.87,6.3,14.9733333333,4.29333333333
EVM0008082,,-,0.185445562398,-2.43093234947,0.000160560728865,0.00277190754965,yes,down,41.02,78.07,46.85,86.84,178.3,548.37,55.3133333333,271.17
EVM0008088,,-,4.06717178879,2.02402592849,0.00498742994066,0.035500517158,yes,up,18.59,12.71,24.49,3.3,1.75,8.13,18.5966666667,4.39333333333
EVM0008099,,-,0.274065984183,-1.86740481633,0.000298486993853,0.00448830636829,yes,down,18.11,23.66,13.05,92.68,73.25,24.45,18.2733333333,63.46
EVM0008102,,-,5.0754105665,2.34352453132,0.000240673224601,0.00380342201936,yes,up,8.25,25.87,5.59,3.61,1.43,1.99,13.2366666667,2.34333333333
EVM0008105,,-,0.271472894751,-1.88111993575,0.00302695357866,0.0248948866472,yes,down,3.85,3.72,2.55,20.82,12.6,2.84,3.37333333333,12.0866666667
EVM0008114,,-,12.4229550884,3.63493648779,9.08035500484E-15,4.26848106086E-12,yes,up,316.43,192.96,277.51,21.17,12.5,28.35,262.3,20.6733333333
EVM0008117,,-,0.116233090143,-3.10490724999,1.31467915211E-6,6.25198493714E-5,yes,down,9.53,24.96,18.75,203.86,196.25,39.63,17.7466666667,146.58
EVM0008120,,-,3.26146134193,1.70551852837,0.000457286803864,0.00611148044854,yes,up,7.33,9.18,5.26,1.81,1.75,2.68,7.25666666667,2.08
EVM0008127,,-,3.11028901984,1.63704864727,8.35568156612E-5,0.00170894632348,yes,up,59.03,65.07,69.54,27.52,20.17,12.94,64.5466666667,20.21
EVM0008131,,-,0.198563646558,-2.33232657943,0.000131921356681,0.00241985745946,yes,down,19.85,14.68,17.83,66.23,156.64,31.58,17.4533333333,84.8166666667
EVM0008146,,-,3.4318330473,1.77897936995,0.000320552929024,0.00473288767491,yes,up,16.52,19.92,11.41,3.22,6.07,3.89,15.95,4.39333333333
EVM0008147,,-,0.488434136475,-1.03376406163,0.00747233272619,0.0477148321027,yes,down,6.04,9.57,5.73,18.27,12.82,10.13,7.11333333333,13.74
EVM0008164,,-,0.478455637847,-1.06354292989,0.00524823552366,0.0370338622318,yes,down,70.18,62.43,45.47,143.94,126.77,86.83,59.36,119.18
EVM0008167,,-,0.414361000929,-1.27103986989,0.000882156280174,0.0101004939524,yes,down,19.12,25.32,19.36,52.28,61.84,31.85,21.2666666667,48.6566666667
EVM0008173,,-,4.52416108147,2.17765029699,0.00197156759758,0.0180645463742,yes,up,3.38,3.18,3.85,1.27,0.79,0.2,3.47,0.753333333333
EVM0008174,,-,0.0747827668265,-3.7411503405,0.00011733975694,0.00221035024525,yes,down,2.72,24.82,6.71,20.56,32.45,336.13,11.4166666667,129.713333333
EVM0008181,,-,0.0153650284343,-6.02420575301,0.000808642618305,0.00944005008403,yes,down,0,0,0,1.52,1.13,0.3,0,0.983333333333
EVM0008193,,-,3.1888359609,1.67302988483,0.000351222335249,0.00508403348586,yes,up,199.58,274.82,357,137.22,54.56,64.3,277.133333333,85.36
EVM0008203,,-,0.486451062342,-1.03963341972,0.00548292206645,0.0380320987902,yes,down,16.94,22.49,20.15,51.5,40.76,25.06,19.86,39.1066666667
EVM0008205,,-,0.149587445794,-2.74093899353,2.49344194281E-5,0.00067110816735,yes,down,3.48,4.44,1.14,17.4,27.24,11.67,3.02,18.77
EVM0008220,,-,0.245547953365,-2.02592329713,0.000962957155196,0.0107633199546,yes,down,20.33,23.2,24.34,140.8,107.98,21.07,22.6233333333,89.95
EVM0008225,,-,0.0171962987861,-5.86175810726,4.3161984638E-25,1.33828049569E-21,yes,down,2.28,2.45,1.51,100.23,196.34,46.64,2.08,114.403333333
EVM0008244,,-,0.351423609216,-1.50871697766,9.00305577912E-7,4.60641497504E-5,yes,down,128.59,181.28,127.18,365.68,416.46,387.81,145.683333333,389.983333333
EVM0008245,,-,5.37235357821,2.42555425799,0.00482901453373,0.0346593575539,yes,up,7.29,6,12.61,1.76,0.71,2.25,8.63333333333,1.57333333333
EVM0008256,,-,3.04227928345,1.6051525996,9.54923622489E-5,0.00187870316237,yes,up,10.36,12.47,14.41,5.06,3.86,2.92,12.4133333333,3.94666666667
EVM0008279,,-,2.09763778274,1.06876557679,0.00599047280876,0.0405016571977,yes,up,152.07,190.84,137.49,59.24,78.55,78.47,160.133333333,72.0866666667
EVM0008296,,-,2.1617673945,1.11221129789,0.00766703798143,0.0485436095878,yes,up,23.08,28.79,22.7,9.79,7.07,15.72,24.8566666667,10.86
EVM0008322,,-,2.44498326891,1.28982459281,0.00454736364529,0.0331442306502,yes,up,11.56,13.06,13.88,5.89,4.2,5.04,12.8333333333,5.04333333333
EVM0008331,,-,0.42201077755,-1.24464825112,0.00357965933631,0.0279838802114,yes,down,28.18,32.45,16.01,65.97,68.8,36.72,25.5466666667,57.1633333333
EVM0008332,,-,0.327531622748,-1.6102938912,0.00389931695388,0.0295617201036,yes,down,0.67,1.2,0.93,2.54,3.58,1.9,0.933333333333,2.67333333333
EVM0008337,,-,0.280873597628,-1.83200707869,0.000353519647648,0.00510774939187,yes,down,88.07,111.91,82.82,267.15,146.61,532.56,94.2666666667,315.44
EVM0008353,,-,0.110543038055,-3.17731992709,0.00189432375027,0.0175434295701,yes,down,0.28,0.69,0.13,3.2,5.24,0.75,0.366666666667,3.06333333333
EVM0008359,,-,0.386137202142,-1.37281453838,0.00108080934023,0.0116359633345,yes,down,12.05,15.67,12.19,36.43,41.66,20.23,13.3033333333,32.7733333333
EVM0008389,,-,0.145030087892,-2.78557586259,0.00134400135412,0.01359568888,yes,down,18.98,46.41,14.06,54.87,23.11,405.44,26.4833333333,161.14
EVM0008403,,-,0.100331657848,-3.31715120067,0.000367187529255,0.00524172031864,yes,down,0.87,4.39,1.33,1.59,35.68,19.67,2.19666666667,18.98
EVM0008406,,-,0.304118216761,-1.71729585812,9.1561558226E-5,0.00182573587458,yes,down,7.37,6.03,3.58,15.1,15.44,22.69,5.66,17.7433333333
EVM0008408,,-,0.0467325233568,-4.4194292511,7.56418628887E-7,3.97517220462E-5,yes,down,0.37,0.98,0.41,10.46,22.53,1.05,0.586666666667,11.3466666667
EVM0008413,,-,0.0755488232098,-3.72644690642,2.79187157037E-11,5.77098466073E-9,yes,down,3.39,11.48,3.57,60.53,114.47,42.93,6.14666666667,72.6433333333
EVM0008418,,-,0.351304837042,-1.50920465403,0.00103776565472,0.0112822447021,yes,down,18.52,18.26,8.56,35.29,29.88,56.25,15.1133333333,40.4733333333
EVM0008423,,-,18.7477258924,4.22864370155,3.15951380689E-7,1.88392086724E-5,yes,up,25.66,5.72,14.52,1.36,0.13,0.93,15.3,0.806666666667
EVM0008425,,-,17.3712967063,4.11863354507,0.00578881700887,0.0395696781696,yes,up,0.9,0.25,3.42,0,0.19,0.08,1.52333333333,0.09
EVM0008436,,-,0.0254619057492,-5.29551578499,7.26735326464E-11,1.26590761418E-8,yes,down,0,0.92,0.29,16.1,10.18,20.91,0.403333333333,15.73
EVM0008439,,-,4.8539588694,2.27916188369,0.000346171447437,0.00503986834249,yes,up,11.07,21.28,9.13,2.69,0.83,4.29,13.8266666667,2.60333333333
EVM0008440,,-,0.259059322842,-1.94864559168,3.86322113103E-5,0.000929992503017,yes,down,3.98,5.43,1.91,9.54,14.39,16.31,3.77333333333,13.4133333333
EVM0008443,,-,3.36891541756,1.75228420757,0.00623269814052,0.0416665454666,yes,up,6.65,9.72,6.4,2.77,0.85,2.73,7.59,2.11666666667
EVM0008444,,-,272.850114023,8.09196483638,8.30077778934E-8,6.21676125933E-6,yes,up,0.98,8.93,3.19,0,0,0,4.36666666667,0
EVM0008453,,-,6.99913969352,2.8071776026,6.94815447271E-8,5.30626792071E-6,yes,up,70.69,188.55,91.03,19.3,6.68,20.06,116.756666667,15.3466666667
EVM0008480,,-,3.15046982492,1.65556699164,0.000141310328886,0.00253264049563,yes,up,84.72,58.94,89.02,27.82,26.97,17.8,77.56,24.1966666667
EVM0008491,,-,0.484207329677,-1.04630317662,0.00299954154718,0.024721899312,yes,down,9.71,15.18,7.82,21.6,17.75,23.59,10.9033333333,20.98
EVM0008504,,-,0.392723944489,-1.34841253268,0.000363781802445,0.00520956015818,yes,down,26.48,36.54,24.38,90.27,75.75,45.26,29.1333333333,70.4266666667
EVM0008507,,-,0.291569806644,-1.778086765,0.0015593326485,0.0151468258457,yes,down,71.72,69.91,59.43,284.17,316,65.89,67.02,222.02
EVM0008510,,-,4.82529076787,2.27061588056,0.0013425765392,0.01359568888,yes,up,4.35,4.67,2.8,0.84,0.52,0.9,3.94,0.753333333333
EVM0008538,,-,2.91035953675,1.54119739019,0.00235709237904,0.0206218979415,yes,up,610.41,248.2,612.88,138.58,195.62,167.38,490.496666667,167.193333333
EVM0008548,,-,0.00429649859048,-7.86262286297,1.05775582717E-6,5.20583764718E-5,yes,down,0,5.23,0.36,242.55,736.3,110.44,1.86333333333,363.096666667
EVM0008551,,-,4.2518206655,2.08808074775,0.000875002344152,0.0100482676603,yes,up,7.27,12.6,6.5,0.9,1.29,3.48,8.79,1.89
EVM0008564,,-,0.0713818281121,-3.80829934002,0.000195195635963,0.00320325477745,yes,down,0.12,0.61,0,4.73,3.84,1.03,0.243333333333,3.2
EVM0008566,,-,12.0076613275,3.58588328675,5.17010215885E-10,7.22090934852E-8,yes,up,148.78,77.15,189.48,9.31,6.15,18.63,138.47,11.3633333333
EVM0008579,,-,0.388996386717,-1.36217134042,0.000215501590132,0.0034946873973,yes,down,37.53,67.74,41.77,107.2,147.36,96.91,49.0133333333,117.156666667
EVM0008612,,-,2.72476764627,1.44613320975,9.62355345195E-6,0.000312775574771,yes,up,269.13,370.87,258.29,91.31,97.01,121.09,299.43,103.136666667
EVM0008629,,-,4.63729568164,2.21328371827,1.00173528425E-5,0.000323112257347,yes,up,358.88,140.13,210.68,64.67,52.79,34.85,236.563333333,50.77
EVM0008655,,-,0.23991210855,-2.05942212148,0.00103394667461,0.0112822447021,yes,down,3.19,9.31,6.72,41.91,26.09,7.72,6.40666666667,25.24
EVM0008663,,-,0.092373992032,-3.43636947285,1.98036337607E-8,1.79541365025E-6,yes,down,4.34,10.23,4.85,105.66,73.01,17.31,6.47333333333,65.3266666667
EVM0008682,,-,2.53991402667,1.34477966416,1.30010541761E-5,0.000401960580854,yes,up,247.65,315.32,253.11,127.8,92.35,87.12,272.026666667,102.423333333
EVM0008707,,-,0.423228482773,-1.24049137251,0.00625292888406,0.0417661165401,yes,down,23.35,16.09,14.14,46.44,51.54,24.97,17.86,40.9833333333
EVM0008721,,-,0.022701164405,-5.46108989057,8.22482703874E-14,2.96533706004E-11,yes,down,178.88,397.41,112.44,16188.85,10609.96,1313.35,229.576666667,9370.72
EVM0008740,,-,12.8142596911,3.67967822816,3.58026723445E-12,9.099161137E-10,yes,up,4617.99,2383.34,5080.05,519.38,177,262.57,4027.12666667,319.65
EVM0008758,,-,2.97485510161,1.57281939976,6.3850044743E-5,0.00137864518614,yes,up,98.44,133.08,135.09,34.82,30.69,51.73,122.203333333,39.08
EVM0008762,,-,0.131660688659,-2.9251034459,0.000842230974653,0.00975138670654,yes,down,2.93,4.9,0.5,3.33,14.94,37.51,2.77666666667,18.5933333333
EVM0008771,,-,0.0648246600007,-3.94731345548,2.40137592766E-6,0.000102841245874,yes,down,0.19,1.34,0.13,4.5,9.48,8.61,0.553333333333,7.53
EVM0008792,,-,0.0477956455262,-4.38697700387,1.55899663166E-5,0.000464790861165,yes,down,0.96,1.25,0.94,5.59,5.01,49.89,1.05,20.1633333333
EVM0008822,,-,0.194116932296,-2.36500212895,0.00367932619814,0.0284463361948,yes,down,0.24,1.63,0.54,2.51,5.64,2.91,0.803333333333,3.68666666667
EVM0008835,,-,0.0540420336994,-4.20977422287,1.42618321547E-5,0.00043268333443,yes,down,3.3,20.87,1.43,24.39,49.42,319.21,8.53333333333,131.006666667
EVM0008836,,-,0.283918648019,-1.81645048527,2.67268794068E-7,1.63773443259E-5,yes,down,181.16,249.84,142.38,785.08,449.6,669.94,191.126666667,634.873333333
EVM0008838,,-,0.412839413837,-1.27634738325,0.00194289448202,0.0178757822877,yes,down,51.91,52.34,29.3,102.24,71.05,132.75,44.5166666667,102.013333333
EVM0008840,,-,0.482394954771,-1.0517132763,0.0034045161764,0.026998380671,yes,down,128.24,118.71,83.57,257.98,235.97,162.63,110.173333333,218.86
EVM0008841,,-,0.399930182256,-1.32217993115,0.000291513866858,0.00440895574422,yes,down,18.54,31.11,19.33,69.98,54.6,37.73,22.9933333333,54.1033333333
EVM0008857,,-,4.96122714914,2.31069701235,2.37463361101E-5,0.000645858681955,yes,up,83.82,50.84,110.41,19.96,12.61,17.13,81.69,16.5666666667
EVM0008871,,-,2.50938346661,1.32733295026,0.00161730697699,0.0155424241672,yes,up,268.6,161.35,243.92,115.2,82.24,68.57,224.623333333,88.67
EVM0008877,,-,2.8670986123,1.51959152614,0.000140799154064,0.00252649924346,yes,up,413.23,243.53,332.35,118.09,102,117.54,329.703333333,112.543333333
EVM0008879,,-,0.0140242960036,-6.15592783802,0.00545033966152,0.0379248724293,yes,down,0,0,0,0,0.8,0.28,0,0.36
EVM0008887,,-,2.86676628427,1.51942429235,0.00228328884105,0.020146742688,yes,up,10.28,5.16,6.94,3.25,1.95,2.52,7.46,2.57333333333
EVM0008896,,-,0.385317673342,-1.37587973537,0.00241422506329,0.0210032161371,yes,down,27.37,64.84,48.65,105.32,140.59,98.86,46.9533333333,114.923333333
EVM0008897,,-,0.151388792041,-2.72366969449,0.00019873363839,0.0032533976726,yes,down,25,52.57,9.15,42.1,302.45,157.1,28.9066666667,167.216666667
EVM0008899,,-,0.403853831021,-1.30809486978,0.00134418691964,0.01359568888,yes,down,47.76,62.6,38.13,76.6,154.35,111.36,49.4966666667,114.103333333
EVM0008930,,-,0.392858696503,-1.34791759796,0.00159153856076,0.0153538408883,yes,down,46.57,77.56,47.27,117.79,170.74,121.78,57.1333333333,136.77
EVM0008934,,-,5.76799834871,2.52807075156,0.00151437512677,0.0147935460557,yes,up,16.31,15.44,11.66,2.39,0.29,4.46,14.47,2.38
EVM0008956,,-,3.1860524086,1.6717699985,0.000800963992186,0.00937158095914,yes,up,11.53,29.33,19.11,3.51,7.84,5.91,19.99,5.75333333333
EVM0008965,,-,21.5947847957,4.43261103423,3.47236145193E-6,0.000138385654471,yes,up,80.89,22.38,174.36,11.89,0.92,1.11,92.5433333333,4.64
EVM0008968,,-,0.387672370444,-1.36709017755,0.00262276511927,0.0223287905788,yes,down,5.42,11.29,6.93,24.26,22.51,10.31,7.88,19.0266666667
EVM0008979,,-,3.33002629472,1.73553356922,0.0022608950906,0.0200175080466,yes,up,19.65,12.83,17.85,7.03,1.76,6.1,16.7766666667,4.96333333333
EVM0008996,,-,0.152632247955,-2.71186828966,0.000402969557429,0.00559788266023,yes,down,1.26,2.47,0.31,4.22,7.97,11.73,1.34666666667,7.97333333333
EVM0009012,,-,0.0747784143886,-3.74123430935,0.000516890166865,0.00669452653041,yes,down,0.2,0.24,0,1.81,2.67,0.87,0.146666666667,1.78333333333
EVM0009014,,-,2.39779977871,1.26171119573,0.00097980700484,0.010873262703,yes,up,107.01,91.51,84.72,52.89,33.08,29,94.4133333333,38.3233333333
EVM0009019,,-,0.361623896511,-1.46743807909,0.000143590622434,0.00256461453871,yes,down,7.75,8.66,5.32,18.69,20.78,17.46,7.24333333333,18.9766666667
EVM0009027,,-,2.43087026251,1.28147289764,0.00131245020956,0.0133861286834,yes,up,27.07,29.94,24.18,9.4,8.51,13.74,27.0633333333,10.55
EVM0009034,,-,0.135894794932,-2.8794378961,3.81956827001E-10,5.5862987632E-8,yes,down,6.45,9.91,5.08,73.54,48.18,27.6,7.14666666667,49.7733333333
EVM0009070,,-,0.0591922674121,-4.07844746823,0.0012752017976,0.0130923532902,yes,down,0,0.68,0,3.26,3.62,3.04,0.226666666667,3.30666666667
EVM0009084,,-,0.293505504463,-1.7685405347,0.00196851166478,0.0180472125009,yes,down,69.58,80.74,68.91,306.61,346.27,68.78,73.0766666667,240.553333333
EVM0009091,,-,2.54880475004,1.34982086063,0.000394313642701,0.00551453391925,yes,up,17.23,19.54,23.69,9.05,7.1,6.77,20.1533333333,7.64
EVM0009094,,-,5.68971805448,2.50835716369,0.000269550043574,0.00417883432553,yes,up,15.64,23.62,18.17,0.87,1.93,6.51,19.1433333333,3.10333333333
EVM0009103,,-,0.0324850906356,-4.94407845937,0.001799433398,0.0168661523393,yes,down,4.17,21.53,7.23,4.94,87.49,774.38,10.9766666667,288.936666667
EVM0009107,,-,0.0476312183363,-4.39194873859,7.67341755922E-6,0.000257034841257,yes,down,0.3,0.44,0.2,3.32,4.63,10.98,0.313333333333,6.31
EVM0009110,,-,2.64468906557,1.40309811556,7.74695232636E-6,0.00025828172455,yes,up,122.98,129.39,130.99,51.96,42.78,44.85,127.786666667,46.53
EVM0009112,,-,2.08569384238,1.06052740115,0.00392385747722,0.0296884150656,yes,up,58.95,55.84,50.01,21.14,28.6,25.64,54.9333333333,25.1266666667
EVM0009121,,-,0.0333906124902,-4.90441363251,1.80384844332E-14,8.22501835786E-12,yes,down,11.67,33.16,3.23,539.59,312.39,424.85,16.02,425.61
EVM0009137,,-,3.4934189426,1.80463966597,1.66480286983E-5,0.000490673743174,yes,up,14.4,15.37,17.03,3.82,3.37,5.62,15.6,4.27
