"Gene ID","Gene Name","Gene Description",FC(M50/M5),Log2FC(M50/M5),Pvalue,Padjust,Significant,Regulate,M50_1,M50_2,M50_3,M5_1,M5_2,M5_3,M50,M5
EVM0014814,,-,0.292297227805,-1.77449194844,3.51004083287E-6,0.000123262762061,yes,down,22.92,22.75,28.82,92.43,96.11,58.32,24.83,82.2866666667
EVM0014815,,-,11.0494252762,3.46589942625,0.00374038232777,0.0269763635191,yes,up,3.6,4.68,5.98,0,0,1.19,4.75333333333,0.396666666667
EVM0014823,,-,0.115936036144,-3.1085990291,0.00133695007206,0.0127931677997,yes,down,0,0.42,0.38,2.83,2.69,0.86,0.266666666667,2.12666666667
EVM0014824,,-,19.7658848898,4.30494063884,0.00220725037523,0.0183591424183,yes,up,0.9,0.82,0.86,0,0,0.12,0.86,0.04
EVM0014831,,-,2.04129450871,1.02948434288,0.00439735807401,0.0302929111765,yes,up,46.53,75.89,72.45,33.73,24.05,33.78,64.9566666667,30.52
EVM0014832,,-,4.95870619094,2.30996374654,4.81664127087E-5,0.00104467080881,yes,up,24.36,18.93,8.46,4.52,1.81,3.82,17.25,3.38333333333
EVM0014847,,-,5.27133113891,2.39816732334,0.00065500636537,0.00761022147576,yes,up,407.13,828.74,789.7,241.16,107.18,25.07,675.19,124.47
EVM0014854,,-,2.40267189798,1.2646396516,0.0052703797327,0.0344086519949,yes,up,50.24,40.9,41.39,14.87,11.68,26.72,44.1766666667,17.7566666667
EVM0014855,,-,0.367241649794,-1.4451984072,0.00120429936874,0.0118713282072,yes,down,1.95,2.24,1.47,6.16,5.44,3.28,1.88666666667,4.96
EVM0014862,,-,0.221636403968,-2.17373323015,0.000217229786269,0.00334113905656,yes,down,2.93,3.91,3.71,6.18,13.37,25.43,3.51666666667,14.9933333333
EVM0014872,,-,0.477675960244,-1.06589582203,0.00520810703281,0.0341419706803,yes,down,36.13,28.98,37.76,54.67,81.03,72.04,34.29,69.2466666667
EVM0014884,,-,0.0445705909985,-4.48776409881,0.00400409386095,0.0282993740644,yes,down,0,0.59,0,0.33,2.03,10.26,0.196666666667,4.20666666667
EVM0014921,,-,3.56521993534,1.83399107803,0.00439209138398,0.0302798324708,yes,up,0.27,0.47,0.49,0.15,0.12,0.06,0.41,0.11
EVM0014930,,-,2.43046446721,1.28123204243,0.0021619506467,0.0180799407571,yes,up,17.67,26.11,30.64,7.84,8.22,13.12,24.8066666667,9.72666666667
EVM0014939,,-,4.02879120233,2.01034703776,0.000255612107198,0.00378263842586,yes,up,4.65,10.03,6.58,2.08,2.04,0.92,7.08666666667,1.68
EVM0014948,,-,3.66860958493,1.8752333805,0.000585474055347,0.0070085376266,yes,up,13.66,17.37,22.04,7.2,4.76,2.11,17.69,4.69
EVM0014956,,-,6.59843711751,2.72212435329,0.0072869069329,0.0432119349121,yes,up,2.02,0.46,1.01,0.24,0.15,0.14,1.16333333333,0.176666666667
EVM0014966,,-,0.11623536469,-3.10487901839,0.00648688804127,0.0399706123996,yes,down,0.12,0.32,0.36,2.43,3.77,0.35,0.266666666667,2.18333333333
EVM0014969,,-,0.336437812868,-1.57158823302,0.000222034555748,0.00338607405628,yes,down,14.62,9.35,10.35,40.77,35.34,23.73,11.44,33.28
EVM0015009,,-,0.190534705116,-2.39187429224,0.00015387365112,0.0025784233431,yes,down,1.64,3.38,3.22,13.01,23.06,4.91,2.74666666667,13.66
EVM0015012,,-,5.95806851761,2.57484471463,0.000178223088238,0.00288170065335,yes,up,105.79,75.41,24.45,19.18,4.19,10.8,68.55,11.39
EVM0015030,,-,0.277037524983,-1.85184669103,0.0030718701721,0.0233737730404,yes,down,454.48,365.33,904.94,3109.24,3309.01,880.93,574.916666667,2433.06
EVM0015033,,-,2.73962158976,1.45397663469,0.00770474811104,0.0448902692924,yes,up,6.1,6.3,3.15,1.43,1.47,2.55,5.18333333333,1.81666666667
EVM0015036,,-,0.464231832709,-1.10708264218,0.00477876650454,0.0320724978543,yes,down,13.84,15.98,12.72,31.27,36.83,20.1,14.18,29.4
