"Gene ID","Gene Name","Gene Description",FC(M10/M5),Log2FC(M10/M5),Pvalue,Padjust,Significant,Regulate,M10_1,M10_2,M10_3,M5_1,M5_2,M5_3,M10,M5
EVM0005851,,-,6.50281229806,2.70106378137,7.29025488975E-7,0.000231301204649,yes,up,28.95,53.11,35.04,4.79,4.78,5.92,39.0333333333,5.16333333333
EVM0005892,,-,4.01685548207,2.00606655721,0.000479806813877,0.0227500542454,yes,up,16.79,11.99,8.19,2.99,1.3,3.35,12.3233333333,2.54666666667
EVM0005903,,-,0.267903830814,-1.90021288415,0.00124994533832,0.0435891498262,yes,down,14.44,15.51,12.32,46.89,68.21,18.3,14.09,44.4666666667
EVM0005938,,-,6.38763071001,2.6752809082,0.00023228274479,0.0146927002879,yes,up,3.61,4.32,4.74,0.43,0.2,1,4.22333333333,0.543333333333
EVM0005943,,-,9.73092227209,3.28257654646,0.000109808803838,0.00883988186523,yes,up,18.4,6.01,20.23,0.62,0.19,2.91,14.88,1.24
EVM0006132,,-,0.192733013071,-2.3753243841,0.00115609997149,0.0414786111723,yes,down,10.99,5.29,6.69,49.48,43.87,4.98,7.65666666667,32.7766666667
EVM0006217,,-,0.0822221524312,-3.60432905016,0.000145101810177,0.0107753108972,yes,down,1.24,1.11,0.71,2.25,2.78,25.58,1.02,10.2033333333
EVM0006259,,-,12.0220548164,3.58761159827,0.000431751672247,0.0214299810081,yes,up,1.85,4.29,1.68,0,0.13,0.42,2.60666666667,0.183333333333
EVM0006278,,-,0.210156000789,-2.25046744313,0.00128379561567,0.0440107984262,yes,down,94,35.35,47.09,331.58,314.23,46.46,58.8133333333,230.756666667
EVM0006426,,-,3.51787620694,1.81470471568,0.00107829845008,0.0395645061693,yes,up,315.26,386.63,594.25,52.83,123.69,132.33,432.046666667,102.95
EVM0006436,,-,0.250470866918,-1.99728528627,0.000711470040608,0.0292933758959,yes,down,4.42,6,6.17,22.16,25.98,8.3,5.53,18.8133333333
EVM0006444,,-,0.22146366228,-2.17485809385,0.00152988021605,0.0481820676264,yes,down,74.97,15.94,11.82,85.3,116.78,162.54,34.2433333333,121.54
EVM0006449,,-,4.84469429232,2.27640563223,0.000692706532365,0.0290208256161,yes,up,72.02,37.77,115.07,15.91,3.68,19.37,74.9533333333,12.9866666667
EVM0006483,,-,0.110955461883,-3.17194740764,2.29979399867E-7,9.07633333964E-5,yes,down,7.31,4.71,3.12,23.79,63.75,23.06,5.04666666667,36.8666666667
EVM0006589,,-,0.110260054431,-3.18101787614,9.00682849812E-5,0.00767049957516,yes,down,6.53,5.47,1.19,16.03,70.69,9.94,4.39666666667,32.22
EVM0006629,,-,0.15731102705,-2.66830829182,0.000236678717993,0.014729608984,yes,down,7.61,2.71,3.47,11.45,14.75,43.37,4.59666666667,23.19
EVM0006655,,-,4.15640783153,2.05533722009,0.000492970269303,0.0231882323476,yes,up,7.65,7.01,9.56,1.57,0.89,2.41,8.07333333333,1.62333333333
EVM0006707,,-,0.226878066229,-2.1400109538,0.00153658684368,0.0481851002278,yes,down,14.38,18.61,6.85,30.6,89.85,27.08,13.28,49.1766666667
EVM0006803,,-,0.25208625222,-1.98801065339,0.00143433712567,0.0464252952431,yes,down,16.97,17,18.16,84.95,73.86,15.49,17.3766666667,58.1
EVM0006890,,-,23.893282715,4.57853317519,2.15687829248E-5,0.00272690839288,yes,up,1.73,5.26,2.68,0,0.3,0.06,3.22333333333,0.12
EVM0006911,,-,4.59998543176,2.20162929213,0.000247058263087,0.0149084680342,yes,up,40.21,24.76,22.69,2.02,5.09,8.33,29.22,5.14666666667
EVM0006928,,-,25.975387769,4.69907338119,5.17000218834E-7,0.000174282927937,yes,up,13.96,2.72,17.13,0.39,0.16,0.5,11.27,0.35
EVM0006969,,-,6.61352125155,2.72541861356,2.0248806496E-5,0.0026211675033,yes,up,39.41,9.81,12.86,1.98,2.17,3.33,20.6933333333,2.49333333333
EVM0007092,,-,0.227506895757,-2.13601782068,0.000351810811732,0.0189124609456,yes,down,51.72,29.05,34.31,202.94,172.61,44.84,38.36,140.13
EVM0007101,,-,0.0100966463027,-6.62998002213,0.000152030958364,0.0111692106033,yes,down,0,0,0,0.49,0.41,3.42,0,1.44
EVM0007145,,-,0.0208135241271,-5.5863349282,0.00120060863828,0.0425099526826,yes,down,0,0.23,0,1.04,10.06,1.5,0.0766666666667,4.2
EVM0007150,,-,0.0805952149832,-3.6331620027,0.000102092163192,0.00847155534674,yes,down,3.27,1.17,3.71,70.36,14.5,3.03,2.71666666667,29.2966666667
EVM0007160,,-,0.207114057379,-2.27150261848,0.00159495333338,0.0492525959386,yes,down,15.58,5.03,7.17,58.71,43.72,7.32,9.26,36.5833333333
EVM0007256,,-,0.235583729552,-2.08568819114,0.000978042710387,0.0371495518703,yes,down,12.65,8.81,6.16,27.33,55.7,13.18,9.20666666667,32.07
EVM0007285,,-,9.55990857216,3.25699682081,5.28187231718E-5,0.00514855276894,yes,up,83.78,20.65,99.66,5.35,0.93,11.33,68.03,5.87
EVM0007307,,-,4.70712249288,2.23484539659,0.000324657159402,0.0180524999872,yes,up,15.95,15.77,8.26,3.01,0.88,3.2,13.3266666667,2.36333333333
EVM0007320,,-,0.207586854603,-2.26821300668,0.00129864010908,0.0443318472679,yes,down,3.44,2.13,2.56,5.29,4.55,21.98,2.71,10.6066666667
EVM0007335,,-,0.212556641204,-2.23408075907,0.00102896528747,0.0385409428625,yes,down,50.55,19.37,28.68,118.55,223.85,33.29,32.8666666667,125.23
EVM0007438,,-,0.136911029275,-2.86868942303,1.25164675239E-9,1.26580600628E-6,yes,down,8.96,4.05,5.53,41.34,34.56,35.23,6.18,37.0433333333
EVM0007476,,-,7.62096959303,2.92997455914,2.21438346788E-6,0.000542893013541,yes,up,4349.96,3642.66,1485.5,222.49,639.34,278.48,3159.37333333,380.103333333
EVM0007580,,-,0.00787305005116,-6.9888616348,1.31470786025E-5,0.00189940070417,yes,down,0.15,0,0,0.46,2.15,9.37,0.05,3.99333333333
EVM0007597,,-,15.3802055241,3.9430028769,1.57528212819E-10,2.54896401162E-7,yes,up,8.97,10.2,15.62,0.7,0.26,0.94,11.5966666667,0.633333333333
EVM0007608,,-,6.62322921241,2.72753478695,1.66223645514E-5,0.00226022252778,yes,up,14.44,9.58,6.98,0.63,1.15,1.97,10.3333333333,1.25
EVM0007637,,-,0.202505023393,-2.30397039857,0.00068784036707,0.0290208256161,yes,down,11.46,6.27,4.01,42.99,36.11,9.14,7.24666666667,29.4133333333
EVM0007674,,-,0.00840082573347,-6.89525314451,1.39891935613E-8,8.38367188947E-6,yes,down,0.41,0.12,0.13,0.75,31.82,25.64,0.22,19.4033333333
EVM0007697,,-,0.253824827574,-1.9780949033,0.00140859807009,0.0459975439648,yes,down,57.7,30.25,30.14,177.7,170.95,39.9,39.3633333333,129.516666667
EVM0007766,,-,0.0836547709458,-3.5794083683,0.00159497931351,0.0492525959386,yes,down,1.71,0,0.22,2.08,11.6,3.04,0.643333333333,5.57333333333
EVM0007906,,-,23.5943490801,4.5603694659,5.63739606031E-8,2.85058455162E-5,yes,up,10.1,45.63,25.06,0.12,1.05,1.76,26.93,0.976666666667
EVM0007990,,-,0.21543304129,-2.21468855973,5.00034789823E-5,0.00499448329267,yes,down,12.93,12.66,17.64,82.83,61.97,26.35,14.41,57.05
EVM0008092,,-,5.94833108334,2.57248494985,0.00158438717239,0.0492072338512,yes,up,1201.34,1690.84,239.47,295.03,127.73,30.5,1043.88333333,151.086666667
EVM0008099,,-,0.243944324786,-2.03537617464,0.000338501094031,0.0184403909737,yes,down,17.59,15.29,22.07,92.68,73.25,24.45,18.3166666667,63.46
EVM0008131,,-,0.134671710956,-2.89248126376,9.07137842269E-6,0.00150480738722,yes,down,18.75,13.81,9.09,66.23,156.64,31.58,13.8833333333,84.8166666667
EVM0008215,,-,0.0610795028429,-4.03316787042,2.62103300823E-5,0.00307807710624,yes,down,7.3,3.49,6.33,195.88,41.45,2.88,5.70666666667,80.07
EVM0008281,,-,0.255346843973,-1.9694698671,3.35165916532E-5,0.00376619423292,yes,down,129.16,185.23,236.56,490.49,638.64,695.31,183.65,608.146666667
EVM0008331,,-,0.336161375976,-1.57277412251,0.000793643327789,0.0320069712623,yes,down,23.82,24.73,19.83,65.97,68.8,36.72,22.7933333333,57.1633333333
EVM0008436,,-,0.110024665337,-3.18410111141,2.51678503327E-6,0.000591857386075,yes,down,3.52,2.16,0.68,16.1,10.18,20.91,2.12,15.73
EVM0008444,,-,216.99620485,7.76152600069,5.34692677667E-8,2.85058455162E-5,yes,up,2.24,3.97,4.54,0,0,0,3.58333333333,0
EVM0008507,,-,0.223992797281,-2.1584757532,0.000379593566665,0.019942219163,yes,down,57.38,53.29,65.49,284.17,316,65.89,58.72,222.02
EVM0008519,,-,5.6860311246,2.50742199616,9.00563101324E-5,0.00767049957516,yes,up,7.16,8.37,3.74,0.59,0.68,1.54,6.42333333333,0.936666666667
EVM0008548,,-,0.0126562606134,-6.30400497706,2.38725733047E-13,1.93141054321E-9,yes,down,13.69,3.12,1.09,242.55,736.3,110.44,5.96666666667,363.096666667
EVM0008721,,-,0.134205138631,-2.8974881824,0.000335356378256,0.0183945815477,yes,down,3022.59,1012.53,567.03,16188.85,10609.96,1313.35,1534.05,9370.72
EVM0008759,,-,5.59669279031,2.48457455851,0.000958114035991,0.0366506931829,yes,up,35.31,15.63,33.1,8.46,0.66,3.57,28.0133333333,4.23
EVM0008771,,-,0.200671937201,-2.31708921656,0.000504670340011,0.0233984835866,yes,down,2.56,2.13,0.91,4.5,9.48,8.61,1.86666666667,7.53
EVM0008792,,-,0.0877574908822,-3.51033391225,0.000256240399504,0.0152997265844,yes,down,3.16,2.18,1.22,5.59,5.01,49.89,2.18666666667,20.1633333333
EVM0008832,,-,4.2324008073,2.08147625678,0.000434641789181,0.0215074580756,yes,up,3246.94,2981.1,1441.6,668.37,673.52,191.65,2556.54666667,511.18
EVM0008917,,-,0.183557525451,-2.44569583194,0.000115074892091,0.00917254595528,yes,down,193.75,213.04,143.12,233.74,948.09,1272.88,183.303333333,818.236666667
EVM0008984,,-,5.78054663731,2.53120592761,4.60536084501E-5,0.00480769960214,yes,up,68.46,46.47,120.89,14.18,5.64,15.54,78.6066666667,11.7866666667
EVM0009107,,-,0.0855041261567,-3.54786214823,7.05953388616E-5,0.00649035896659,yes,down,0.99,0.28,0.77,3.32,4.63,10.98,0.68,6.31
EVM0009247,,-,0.263820276133,-1.92237264648,0.00134087414706,0.0448041102919,yes,down,38.99,16.63,27.78,137.36,93.5,31.78,27.8,87.5466666667
EVM0009315,,-,0.185755245789,-2.42852514137,0.000180279226674,0.0124005403921,yes,down,102.75,52.99,46.5,499.16,326.97,80.52,67.4133333333,302.216666667
EVM0009646,,-,13.7002558239,3.77613092766,5.10018655889E-6,0.00103157648387,yes,up,345.54,203.33,336.05,3.89,5.02,44.15,294.973333333,17.6866666667
EVM0009668,,-,0.203055088664,-2.3000569125,2.48618475562E-6,0.000591857386075,yes,down,87.06,108.76,176.08,549.89,606.95,400.12,123.966666667,518.986666667
EVM0009684,,-,0.239205741001,-2.06367607988,0.000627618325729,0.0272265204521,yes,down,13.18,5.51,9.81,28.21,52.93,16.13,9.5,32.4233333333
EVM0009687,,-,12.4126416841,3.63373828038,4.14329009631E-8,2.39437775173E-5,yes,up,270.01,123.01,385.63,19.8,5.33,27.41,259.55,17.5133333333
