"Gene ID","Gene Name","Gene Description",FC(MS40/M5),Log2FC(MS40/M5),Pvalue,Padjust,Significant,Regulate,MS40_1,MS40_2,MS40_3,M5_1,M5_2,M5_3,MS40,M5
EVM0007150,,-,0.14478755364,-2.78799050541,0.00208538967923,0.019250892626,yes,down,2.82,5.99,3.43,70.36,14.5,3.03,4.08,29.2966666667
EVM0007152,,-,2.75565510099,1.46239533099,0.00422698944976,0.0324954197833,yes,up,9.71,8.45,7.28,3.3,2.37,3.79,8.48,3.15333333333
EVM0007153,,-,0.171384216152,-2.54469384616,0.000237315438575,0.00386819904277,yes,down,2.09,5.21,2.42,13.43,35.37,6.25,3.24,18.35
EVM0007160,,-,0.233967828804,-2.09561792583,0.00246743302523,0.0217599071744,yes,down,5.88,12.11,7.82,58.71,43.72,7.32,8.60333333333,36.5833333333
EVM0007173,,-,0.193008030615,-2.37326721897,2.51985370172E-5,0.000606836916655,yes,down,6.38,19.48,13.04,60.02,101.45,35.16,12.9666666667,65.5433333333
EVM0007177,,-,0.0653383868552,-3.93592535337,0.000431172911097,0.00602675701014,yes,down,0.18,0,0.34,0.66,2.11,5.46,0.173333333333,2.74333333333
EVM0007184,,-,0.00306260211692,-8.35102633569,0.00380280429815,0.0301292325426,yes,down,0,0,0.05,0,6.19,12.28,0.0166666666667,6.15666666667
EVM0007189,,-,4.17989710165,2.06346742729,2.53376184027E-5,0.000609353342665,yes,up,274.99,144.86,304.36,43.55,51.76,82.03,241.403333333,59.1133333333
EVM0007190,,-,0.0936652913533,-3.4163416485,2.11641304755E-5,0.000526859043002,yes,down,1.04,0.79,0.51,2.79,4.35,18.05,0.78,8.39666666667
EVM0007207,,-,0.160039143816,-2.64350327926,0.00246403043236,0.0217439060353,yes,down,0.8,1.5,1.96,2.13,13.96,10.5,1.42,8.86333333333
EVM0007231,,-,5.17425139194,2.37135014933,1.79788991765E-5,0.000464050587705,yes,up,119.99,128.03,77.75,17.84,9.44,36.2,108.59,21.16
EVM0007241,,-,5.18207835529,2.37353082986,0.000158057121438,0.00277170360782,yes,up,6.21,7.11,6.71,2.13,1.46,0.34,6.67666666667,1.31
EVM0007246,,-,0.269918160906,-1.88940604596,3.70128870295E-5,0.000829728398373,yes,down,1.81,3.59,3.05,15.12,9.39,6.7,2.81666666667,10.4033333333
EVM0007256,,-,0.200049363975,-2.32157205301,6.92130612792E-5,0.00139486211621,yes,down,6.01,6.9,6.29,27.33,55.7,13.18,6.4,32.07
EVM0007292,,-,5.0748582792,2.34336753407,0.00536411607175,0.0384430867552,yes,up,13.24,8.03,13.15,0.77,0.46,5.57,11.4733333333,2.26666666667
EVM0007300,,-,2.34785308427,1.23134213535,0.0028416364662,0.0242018925672,yes,up,31.18,72.18,54.78,28.04,19.71,19.24,52.7133333333,22.33
EVM0007305,,-,2.7984301991,1.48461776322,3.04736108328E-5,0.000703100159468,yes,up,46.03,49.72,56.77,21.24,20.19,14.01,50.84,18.48
EVM0007319,,-,0.0923542493127,-3.43667784718,7.57911845142E-18,4.439407511E-15,yes,down,2.04,1.78,2.32,22.32,28.34,16.26,2.04666666667,22.3066666667
EVM0007320,,-,0.151348748176,-2.72405135238,0.000424217969182,0.00596665366724,yes,down,0.52,2.4,2,5.29,4.55,21.98,1.64,10.6066666667
EVM0007335,,-,0.249667588299,-2.0019195513,0.00368245911072,0.0294672590935,yes,down,16.62,46.93,32.53,118.55,223.85,33.29,32.0266666667,125.23
EVM0007345,,-,0.0397587983511,-4.65258203547,9.16020372587E-7,3.8502541494E-5,yes,down,3.15,0.73,2.25,5.23,52.16,102.57,2.04333333333,53.32
EVM0007365,,-,3.00006590284,1.58499419294,5.03848403603E-5,0.00107633874266,yes,up,23.73,20.64,16.65,7.27,7.99,5.36,20.34,6.87333333333
EVM0007379,,-,2.36055544046,1.23912636675,0.000117685898391,0.00218948826126,yes,up,38.89,48.68,45.04,22.81,17.97,16.03,44.2033333333,18.9366666667
EVM0007385,,-,6.56128723136,2.71397887889,5.20935700412E-5,0.00110377191802,yes,up,5.6,9.19,5.8,1.71,0.93,0.56,6.86333333333,1.06666666667
EVM0007393,,-,0.383352945283,-1.38325483084,0.00334967908633,0.027385624876,yes,down,6.56,7.47,7.61,25.91,21.61,9.78,7.21333333333,19.1
EVM0007398,,-,2.41113319049,1.26971134731,0.000208304648611,0.00347008789861,yes,up,379.51,382.97,298.77,138.2,132.82,179.56,353.75,150.193333333
EVM0007399,,-,3.45241779691,1.7876070639,2.14251998788E-6,7.64319802357E-5,yes,up,33.81,44.36,29.97,12.03,11.65,8.06,36.0466666667,10.58
EVM0007405,,-,14.3255051481,3.8405141073,0.000737531090848,0.00891188911697,yes,up,0.5,0.51,0.63,0.07,0,0.04,0.546666666667,0.0366666666667
EVM0007414,,-,0.0722333653316,-3.79119080308,2.30010413386E-8,1.62510859388E-6,yes,down,1.27,1.39,4.03,13.61,47.99,31.83,2.23,31.1433333333
EVM0007417,,-,0.386534536621,-1.37133077107,0.00211900852352,0.0194490002239,yes,down,3.68,4.57,3.08,9.34,6.32,13.78,3.77666666667,9.81333333333
EVM0007438,,-,0.0898613004308,-3.47615624975,6.92215739374E-15,2.51385067911E-12,yes,down,1.8,5.15,3.13,41.34,34.56,35.23,3.36,37.0433333333
EVM0007440,,-,2.89340765822,1.53276960189,0.00101037146721,0.0112554141727,yes,up,23.24,23.35,22.03,8.35,4.38,11.5,22.8733333333,8.07666666667
EVM0007448,,-,0.44392695151,-1.17160579526,0.00332457097488,0.0272416785929,yes,down,8.38,10.93,9.16,24.43,26.05,13.84,9.49,21.44
EVM0007468,,-,0.478257982808,-1.06413904548,0.000435998114644,0.00608053284617,yes,down,136.49,197.01,167.9,403.23,303.18,357.65,167.133333333,354.686666667
EVM0007476,,-,14.5406154844,3.86201643275,1.73530701783E-10,2.23473083899E-8,yes,up,6705.44,3252.05,3579.85,222.49,639.34,278.48,4512.44666667,380.103333333
EVM0007481,,-,0.224630725069,-2.15437282132,0.00107786064823,0.011811583374,yes,down,1.91,6.06,3.53,19.85,24.92,5.38,3.83333333333,16.7166666667
EVM0007490,,-,0.283537535445,-1.81838835931,0.000261117887208,0.00417374876402,yes,down,31.78,29.87,28.57,66.98,81.41,176.45,30.0733333333,108.28
EVM0007513,,-,0.200755801025,-2.31648641853,0.00597298735262,0.0417786996721,yes,down,0.56,1.79,0.8,5.58,7.82,2.37,1.05,5.25666666667
EVM0007517,,-,0.0450073695815,-4.4736949397,3.43918808541E-11,5.07713636218E-9,yes,down,1.01,1.32,0.87,16.34,45.56,8.37,1.06666666667,23.4233333333
EVM0007524,,-,8.15829702475,3.02826803328,1.1221239779E-7,6.1931693589E-6,yes,up,5.62,7.49,9.86,1.27,0.35,1.2,7.65666666667,0.94
EVM0007528,,-,2.723524204,1.44547468849,7.98760981951E-5,0.00156968635393,yes,up,121.73,99.89,99.02,43.68,45.93,31.24,106.88,40.2833333333
EVM0007551,,-,0.359491782439,-1.47596930216,0.0064387838018,0.044085760284,yes,down,7.49,16.14,12.32,44.78,40.68,14.05,11.9833333333,33.17
EVM0007552,,-,3.94137243556,1.97869808177,0.000162882968497,0.00283569409585,yes,up,134.7,224.97,84.93,25.98,32.72,55.5,148.2,38.0666666667
EVM0007563,,-,7.75491439362,2.95511085546,0.00116482197916,0.0125008713664,yes,up,0.41,0.66,0.58,0.06,0.11,0.05,0.55,0.0733333333333
EVM0007575,,-,0.45213915066,-1.14516124908,0.00511422075486,0.037094785281,yes,down,69.49,66.03,60.03,170.6,181.84,91.56,65.1833333333,148
EVM0007580,,-,0.0447033983556,-4.48347168041,3.1415642754E-5,0.000722082583705,yes,down,0.09,0.3,0.16,0.46,2.15,9.37,0.183333333333,3.99333333333
EVM0007597,,-,19.2267899024,4.26504600585,1.06695359749E-12,2.20156175263E-10,yes,up,6.56,19.19,11.5,0.7,0.26,0.94,12.4166666667,0.633333333333
EVM0007603,,-,3.34598937481,1.7424328641,0.00212077433877,0.0194490002239,yes,up,3.86,5.78,3.53,1.01,0.91,2,4.39,1.30666666667
EVM0007604,,-,0.338172329159,-1.56416947836,1.15155591272E-5,0.000323183187994,yes,down,21.71,24.85,24.1,73.52,49.3,87.92,23.5533333333,70.2466666667
EVM0007608,,-,7.9946617043,2.99903698707,1.59685866909E-7,8.44884108552E-6,yes,up,12.3,7.31,10.39,0.63,1.15,1.97,10,1.25
EVM0007626,,-,5.87462053007,2.55449566409,4.7526350103E-6,0.000151933708657,yes,up,15.24,26.23,18.97,3.45,2.06,4.93,20.1466666667,3.48
EVM0007637,,-,0.186155312725,-2.42542130474,0.000366885316899,0.00536817371817,yes,down,3.8,3.28,8.78,42.99,36.11,9.14,5.28666666667,29.4133333333
EVM0007644,,-,0.133357143683,-2.90663298556,0.000297726072686,0.00459312661668,yes,down,0.61,4.11,0.56,22.39,8.05,8.09,1.76,12.8433333333
EVM0007648,,-,15.5232157233,3.95635554594,2.30652135251E-15,9.30706993752E-13,yes,up,46.74,56.19,78.52,4.14,5.61,2.23,60.4833333333,3.99333333333
EVM0007653,,-,0.332467391379,-1.58871524781,1.8980644753E-5,0.000483380851927,yes,down,13.03,15.44,13.94,59.82,37.22,31.75,14.1366666667,42.93
EVM0007658,,-,7.98049312665,2.99647789549,1.27857035605E-6,5.00350873386E-5,yes,up,14.99,12.95,17.74,2.32,3.01,0.55,15.2266666667,1.96
EVM0007668,,-,0.363143805606,-1.46138712366,0.00536484094271,0.0384430867552,yes,down,20.34,20.77,26.18,97.86,64.39,26.21,22.43,62.82
EVM0007669,,-,0.0958645534576,-3.38285872181,4.27916357067E-14,1.36284776529E-11,yes,down,3.23,6.72,3.14,37.43,42.28,55.6,4.36333333333,45.1033333333
EVM0007674,,-,0.0106013045039,-6.55961438862,7.18353384259E-9,6.12387828703E-7,yes,down,0.34,0.21,0.05,0.75,31.82,25.64,0.2,19.4033333333
EVM0007680,,-,0.255416932637,-1.9690739245,9.12115062046E-5,0.00177228174881,yes,down,5.75,3.56,5.58,20.85,26.86,12.23,4.96333333333,19.98
EVM0007697,,-,0.262390820642,-1.93021084462,0.00105864952125,0.0116596082482,yes,down,24.84,38.65,36.58,177.7,170.95,39.9,33.3566666667,129.516666667
EVM0007705,,-,3.44837198775,1.7859154113,0.005875322865,0.0411748794221,yes,up,2.17,2.18,3.08,1.07,0.21,0.9,2.47666666667,0.726666666667
EVM0007720,,-,0.348919254355,-1.51903488315,0.000728510193263,0.00884729093374,yes,down,70.84,38.3,72.29,196.1,208.24,132.21,60.4766666667,178.85
EVM0007726,,-,4.8643322091,2.28224176086,1.70184829638E-6,6.31946040197E-5,yes,up,15.43,21.57,32.67,3.39,5.67,5.32,23.2233333333,4.79333333333
EVM0007727,,-,0.282641023121,-1.82295721818,0.00130428554812,0.0135332668473,yes,down,5.31,9.29,4.65,38.36,20.32,9.54,6.41666666667,22.74
EVM0007734,,-,0.245341054557,-2.027139425,0.000560271316734,0.00731759100211,yes,down,12.73,17.83,17.66,96.06,83.33,20.85,16.0733333333,66.7466666667
EVM0007766,,-,0.059551626196,-4.069715285,0.000139410192368,0.00251881619205,yes,down,0.4,0.63,0,2.08,11.6,3.04,0.343333333333,5.57333333333
EVM0007768,,-,4.57462806877,2.19365445265,5.20945331944E-5,0.00110377191802,yes,up,6.35,12.63,8.63,2.61,1.36,2.06,9.20333333333,2.01
EVM0007777,,-,0.398260598784,-1.32821533864,0.00361883814002,0.0290641641974,yes,down,192.93,150.29,201.15,276.47,453.21,650.68,181.456666667,460.12
EVM0007780,,-,4.17764648473,2.06269041574,1.89784931181E-5,0.000483380851927,yes,up,9.4,10.8,16.67,4.1,2.98,1.85,12.29,2.97666666667
EVM0007784,,-,0.21882609182,-2.19214332616,0.00169961974688,0.0165314854755,yes,down,0.66,0.49,0.49,3.61,3.14,0.88,0.546666666667,2.54333333333
EVM0007791,,-,7.94392162027,2.9898513884,0.00326177527532,0.0268239653303,yes,up,0.98,1.12,0.97,0.12,0,0.23,1.02333333333,0.116666666667
EVM0007828,,-,2.68749465643,1.42626188618,0.0024858536955,0.0218798504134,yes,up,4.53,5.83,6.26,1.78,1.55,2.91,5.54,2.08
EVM0007846,,-,3.59438207775,1.84574377345,0.00175588697138,0.0169502369092,yes,up,11.31,22.7,23.87,7.9,6.24,1.94,19.2933333333,5.36
EVM0007855,,-,3.63551267846,1.86215882673,0.0057738404325,0.0406204550846,yes,up,1.3,1.94,1.48,0.53,0.28,0.54,1.57333333333,0.45
EVM0007856,,-,0.332476440401,-1.5886759814,3.69951705702E-5,0.000829728398373,yes,down,34.91,72.53,48.91,183.13,161.14,125.41,52.1166666667,156.56
EVM0007874,,-,0.192874330299,-2.37426694743,0.00209018208455,0.0192755339214,yes,down,0.31,0.81,0.35,3.39,3.46,0.62,0.49,2.49
EVM0007924,,-,8.55225841569,3.0963054463,0.00123425136594,0.0130319717547,yes,up,2.9,2.37,2.11,0.79,0,0.1,2.46,0.296666666667
EVM0007926,,-,4.69431337665,2.23091415457,0.000190642099339,0.00324127269644,yes,up,2.88,2.68,4.57,0.77,0.74,0.68,3.37666666667,0.73
EVM0007967,,-,3.44618163362,1.78499874191,9.91176880718E-5,0.0018965005058,yes,up,4.24,6.71,6.9,2.13,1.28,1.78,5.95,1.73
EVM0007981,,-,27.2128066281,4.76621385337,0.00450676938348,0.0337598673536,yes,up,2.11,0.54,4.86,0,0.31,0,2.50333333333,0.103333333333
EVM0007982,,-,0.419476542031,-1.25333796037,0.00146917421428,0.014870270559,yes,down,391.69,277.66,258.59,925.44,765.6,569.2,309.313333333,753.413333333
EVM0007990,,-,0.138199521987,-2.85517546924,1.53169394156E-8,1.14927680127E-6,yes,down,8.33,8.57,6.27,82.83,61.97,26.35,7.72333333333,57.05
EVM0008000,,-,0.385070734201,-1.37680461399,6.51437200149E-6,0.000196818580371,yes,down,59.79,65.72,61.76,166.35,182.83,142.42,62.4233333333,163.866666667
EVM0008007,,-,41.0566806885,5.35954508941,0.00111935449138,0.0121635181655,yes,up,0.42,0.77,0.93,0,0,0,0.706666666667,0
EVM0008016,,-,0.219133038715,-2.19012107885,0.000322253506876,0.00486811911635,yes,down,8.8,14.77,12.27,47.65,95.19,19.36,11.9466666667,54.0666666667
EVM0008027,,-,24.7154936049,4.62734381441,4.53538787878E-7,2.09019221073E-5,yes,up,91.28,86.69,105.14,8.22,3.37,0.16,94.37,3.91666666667
EVM0008046,,-,4.67484838322,2.22491957563,0.0023220397243,0.0208009853546,yes,up,1.3,2.37,2.32,0.56,0.35,0.37,1.99666666667,0.426666666667
EVM0008047,,-,3.42849500359,1.77757541974,0.00120739631277,0.0128327950884,yes,up,2.19,4.59,2.56,1.34,0.88,0.5,3.11333333333,0.906666666667
EVM0008063,,-,0.372041416511,-1.42646486046,0.00256918568961,0.022439285114,yes,down,5.53,6.4,4.95,21.85,16.19,7.81,5.62666666667,15.2833333333
EVM0008082,,-,0.121820183222,-3.03717491548,6.3234913497E-6,0.00019297807719,yes,down,39.81,30.05,28.1,86.84,178.3,548.37,32.6533333333,271.17
EVM0008091,,-,6.60527827672,2.7236193427,1.59369273296E-6,6.00379100519E-5,yes,up,7.8,11.5,16.31,2.17,2.4,0.91,11.87,1.82666666667
EVM0008092,,-,13.6748429052,3.77345235451,8.47900005444E-8,4.90323831174E-6,yes,up,2022.21,1597.41,2354.04,295.03,127.73,30.5,1991.22,151.086666667
EVM0008099,,-,0.307983425094,-1.69907538416,0.00218186504166,0.019898696849,yes,down,22.99,15.34,18.79,92.68,73.25,24.45,19.04,63.46
EVM0008102,,-,22.6567493508,4.501868982,7.66665639732E-21,7.32690246645E-18,yes,up,51.8,40.27,63.66,3.61,1.43,1.99,51.91,2.34333333333
EVM0008105,,-,0.286772811125,-1.80201984601,0.00619900535407,0.0429952403434,yes,down,3.68,3.73,2.85,20.82,12.6,2.84,3.42,12.0866666667
EVM0008114,,-,5.73924160059,2.52086010775,5.92747308099E-8,3.63618433124E-6,yes,up,101.14,170.92,83.13,21.17,12.5,28.35,118.396666667,20.6733333333
EVM0008117,,-,0.189911801683,-2.39659853326,0.000159382857326,0.00279081381228,yes,down,26.13,20.06,32.99,203.86,196.25,39.63,26.3933333333,146.58
EVM0008120,,-,5.03255469043,2.33129094547,6.10731411913E-6,0.00018732535435,yes,up,6.64,8.9,15.74,1.81,1.75,2.68,10.4266666667,2.08
EVM0008127,,-,4.28790524032,2.1002730236,2.23681176751E-7,1.13452592387E-5,yes,up,84.65,79.44,87.7,27.52,20.17,12.94,83.93,20.21
EVM0008131,,-,0.0974134723159,-3.35973487846,8.05775938356E-8,4.71079567867E-6,yes,down,8.3,7,9.21,66.23,156.64,31.58,8.17,84.8166666667
EVM0008146,,-,2.8600429216,1.51603679816,0.000818949231229,0.00967500334461,yes,up,11.95,12.52,12.53,3.22,6.07,3.89,12.3333333333,4.39333333333
EVM0008161,,-,0.307970358358,-1.69913659432,0.000270993489066,0.00427886936909,yes,down,8.78,16.05,8.25,33.5,23.71,50.09,11.0266666667,35.7666666667
EVM0008167,,-,0.387345574449,-1.36830683839,0.000861190705937,0.0100627418523,yes,down,14.15,23.02,19.59,52.28,61.84,31.85,18.92,48.6566666667
EVM0008177,,-,2.49624712537,1.31976076629,0.000700010337239,0.00860581428814,yes,up,28.72,31.75,50.5,14.88,16.07,13.84,36.99,14.93
EVM0008192,,-,2.28794862011,1.19405465424,0.000411320185541,0.00584867026551,yes,up,54.26,69.93,73.03,31.99,31.32,24.91,65.74,29.4066666667
EVM0008193,,-,3.60229311849,1.84891557807,9.90374511424E-5,0.0018965005058,yes,up,197.68,390.06,323.13,137.22,54.56,64.3,303.623333333,85.36
EVM0008205,,-,0.313719437426,-1.67245317645,0.00171799461978,0.0166341993327,yes,down,6.58,4.23,6.23,17.4,27.24,11.67,5.68,18.77
EVM0008215,,-,0.104851923253,-3.25357477049,0.00112595836946,0.0122060609389,yes,down,5.74,8.61,10.02,195.88,41.45,2.88,8.12333333333,80.07
EVM0008220,,-,0.265173610479,-1.91499088627,0.00287472985338,0.0243694419597,yes,down,20.51,24.2,25.67,140.8,107.98,21.07,23.46,89.95
EVM0008225,,-,0.0527391678222,-4.24498138285,1.39787738785E-10,1.86637188299E-8,yes,down,2.43,9.93,6.3,100.23,196.34,46.64,6.22,114.403333333
EVM0008237,,-,36.4492863955,5.18781866462,5.56666099993E-11,7.95901027061E-9,yes,up,12.4,10.36,7.22,0.37,0.54,0,9.99333333333,0.303333333333
EVM0008256,,-,2.24279890303,1.16530026929,0.00661175246761,0.0447970900399,yes,up,5.76,10.27,10.49,5.06,3.86,2.92,8.84,3.94666666667
EVM0008266,,-,5.74577520033,2.52250154948,0.000145210449752,0.0025952080183,yes,up,40.87,57.5,65.68,7.08,2.73,18.96,54.6833333333,9.59
EVM0008269,,-,51.9956387799,5.70031871479,0.00277485391218,0.0237893282991,yes,up,2.48,0.09,2.16,0,0,0,1.57666666667,0
EVM0008276,,-,18.8824513645,4.23897416583,0.00010214638054,0.00194217170455,yes,up,3.87,3.91,12.1,0.51,0.62,0,6.62666666667,0.376666666667
EVM0008281,,-,0.319304042683,-1.64699727602,4.15041759432E-5,0.000917944977804,yes,down,212.68,139.03,219.49,490.49,638.64,695.31,190.4,608.146666667
EVM0008294,,-,0.279478254909,-1.83919205781,0.00321850133721,0.0266006132367,yes,down,7.09,10.94,8.39,49.09,37.44,8.35,8.80666666667,31.6266666667
EVM0008331,,-,0.432830806099,-1.20812491036,0.00389075741916,0.0305840558786,yes,down,27.96,21.83,22.79,65.97,68.8,36.72,24.1933333333,57.1633333333
EVM0008332,,-,0.225947451593,-2.1459408096,0.000227225710301,0.00373710978693,yes,down,0.88,0.38,0.51,2.54,3.58,1.9,0.59,2.67333333333
EVM0008337,,-,0.281243615094,-1.83010775083,0.000477643680167,0.00650641706262,yes,down,79.3,91.66,89.84,267.15,146.61,532.56,86.9333333333,315.44
EVM0008358,,-,5.14503640562,2.36318128548,0.000419596987845,0.00592921564613,yes,up,3.87,7.45,6.5,1.45,1.26,0.81,5.94,1.17333333333
EVM0008359,,-,0.36518022914,-1.45331943497,0.000504606314279,0.00679559399535,yes,down,10.92,12.63,11.98,36.43,41.66,20.23,11.8433333333,32.7733333333
EVM0008389,,-,0.0373504694064,-4.74272981541,1.07999409332E-7,6.07137236732E-6,yes,down,3.85,8.31,6.08,54.87,23.11,405.44,6.08,161.14
EVM0008403,,-,0.0794794234379,-3.65327478279,6.16667109218E-5,0.00126851754434,yes,down,1.71,0.82,1.97,1.59,35.68,19.67,1.5,18.98
EVM0008406,,-,0.236050894887,-2.08283014257,1.2107362527E-7,6.64185766663E-6,yes,down,3.24,5.78,3.66,15.1,15.44,22.69,4.22666666667,17.7433333333
EVM0008412,,-,8.20923392045,3.03724759707,0.00159379381434,0.0157606488179,yes,up,2.65,1.3,2.29,0.26,0.54,0,2.08,0.266666666667
EVM0008413,,-,0.1501267298,-2.73574722574,8.30204087556E-6,0.000242751140448,yes,down,12.94,4.56,14.59,60.53,114.47,42.93,10.6966666667,72.6433333333
EVM0008423,,-,8.44619889169,3.07830222022,0.00652507866869,0.0444420024254,yes,up,0.62,18.62,2.44,1.36,0.13,0.93,7.22666666667,0.806666666667
EVM0008436,,-,0.127383011688,-2.97275520809,0.000539920992324,0.00712491669958,yes,down,3.96,0.19,1.39,16.1,10.18,20.91,1.84666666667,15.73
EVM0008439,,-,3.76085497781,1.91106067574,0.00195702735562,0.0182758340273,yes,up,9.94,7.65,11.23,2.69,0.83,4.29,9.60666666667,2.60333333333
EVM0008440,,-,0.202144967075,-2.30653781048,2.46425553761E-9,2.36751069058E-7,yes,down,2.64,2.78,2.71,9.54,14.39,16.31,2.71,13.4133333333
EVM0008443,,-,3.20691730525,1.68118715239,0.00503862635746,0.0366551992783,yes,up,8.13,6.4,5.36,2.77,0.85,2.73,6.63,2.11666666667
EVM0008444,,-,243.149793457,7.92570155586,3.28470433866E-8,2.18474950115E-6,yes,up,1.24,6.62,2.75,0,0,0,3.53666666667,0
EVM0008453,,-,6.69518894109,2.74312476959,3.00617706399E-8,2.03679713164E-6,yes,up,82.32,132.63,90.7,19.3,6.68,20.06,101.883333333,15.3466666667
EVM0008480,,-,2.57304981851,1.36347939031,0.000303097631684,0.00465640661555,yes,up,46.87,74.88,62.39,27.82,26.97,17.8,61.38,24.1966666667
EVM0008487,,-,2.10043126908,1.07068557831,0.000899224646171,0.0103016537067,yes,up,71.12,73.02,70.4,41.42,34.19,28.4,71.5133333333,34.67
EVM0008491,,-,0.464148301398,-1.10734225611,0.000548515191121,0.00721212081128,yes,down,8.97,9.26,10.75,21.6,17.75,23.59,9.66,20.98
EVM0008507,,-,0.281244720463,-1.83010208063,0.00208207308653,0.0192398387304,yes,down,63.65,56.91,62.95,284.17,316,65.89,61.17,222.02
EVM0008509,,-,3.61617715152,1.85446535512,1.13382904323E-5,0.0003191948491,yes,up,177.35,194.6,293.17,80.04,67.78,41.14,221.706666667,62.9866666667
EVM0008511,,-,4.78787565844,2.25938568585,0.00152381013212,0.0152364231162,yes,up,1.27,1.64,1,0.23,0.36,0.23,1.30333333333,0.273333333333
EVM0008513,,-,5.06711508187,2.34116459502,0.00223091384878,0.020254466833,yes,up,31.43,18.31,34.24,1.33,3.18,12.29,27.9933333333,5.6
EVM0008536,,-,37.0876515283,5.212867011,0.00178920326591,0.0171714338808,yes,up,0.53,0.88,0.44,0,0,0,0.616666666667,0
EVM0008548,,-,0.0144894630635,-6.10885205589,1.99681258645E-12,3.75722204809E-10,yes,down,7.79,0.86,6.38,242.55,736.3,110.44,5.01,363.096666667
EVM0008551,,-,5.84833041296,2.54802482149,1.27895707218E-5,0.000352937728217,yes,up,10.42,13.01,9.86,0.9,1.29,3.48,11.0966666667,1.89
EVM0008564,,-,0.173245607015,-2.52910932445,0.00104691639951,0.0115491543027,yes,down,0.21,0.56,0.89,4.73,3.84,1.03,0.553333333333,3.2
EVM0008570,,-,4.30005840298,2.10435625449,0.00114658017221,0.0123852485229,yes,up,11.46,7.44,9.84,4.33,1.85,0.74,9.58,2.30666666667
EVM0008583,,-,2.44584381982,1.29033228303,0.00388798452421,0.0305840558786,yes,up,2.58,2.53,2.94,1.19,0.95,1.19,2.68333333333,1.11
EVM0008587,,-,2.37101133911,1.24550256237,0.00480526403242,0.0353827997975,yes,up,90.42,81.32,77.57,22.07,40.44,44.87,83.1033333333,35.7933333333
EVM0008612,,-,5.19420570096,2.37690314876,1.51090952992E-13,4.03457283004E-11,yes,up,533.23,530.5,514.93,91.31,97.01,121.09,526.22,103.136666667
EVM0008614,,-,3.7932956859,1.92345183352,0.00225069475204,0.0203382575092,yes,up,7.36,2.95,7.16,1.95,1.32,1.45,5.82333333333,1.57333333333
EVM0008624,,-,115.898639243,6.85671981765,0.000114631820689,0.00214586041245,yes,up,460.63,318.56,1440.41,17.93,2.61,0,739.866666667,6.84666666667
EVM0008659,,-,3.88726886748,1.95875689681,9.56697242623E-7,3.96614350035E-5,yes,up,325.14,263.05,423.8,110.34,62.8,94.25,337.33,89.13
EVM0008663,,-,0.222578526067,-2.16761368384,0.00116905009508,0.0125236646764,yes,down,7.26,17.26,19.13,105.66,73.01,17.31,14.55,65.3266666667
EVM0008675,,-,0.360210791382,-1.47308669199,0.000732605369064,0.00888341903935,yes,down,129.98,318.18,173.64,763.35,508.9,455.4,207.266666667,575.883333333
EVM0008682,,-,3.59009523382,1.84402211467,6.27107361145E-7,2.80468361174E-5,yes,up,317.06,301.08,459.1,127.8,92.35,87.12,359.08,102.423333333
EVM0008683,,-,0.341972884168,-1.54804615991,0.00318077520728,0.0263608015581,yes,down,0.53,0.62,0.61,2.78,1.23,1.26,0.586666666667,1.75666666667
EVM0008687,,-,0.46745727845,-1.0970935737,0.00767449429294,0.0497690954897,yes,down,2.52,3.81,2.72,5.07,7.83,6.34,3.01666666667,6.41333333333
EVM0008696,,-,0.322724636732,-1.63162437782,0.00349134619784,0.0281884678792,yes,down,0.98,0.75,1.13,1.64,4.51,2.75,0.953333333333,2.96666666667
EVM0008707,,-,0.27578207168,-1.85839942316,2.27049143179E-5,0.000557129505655,yes,down,13.01,11.3,9.13,46.44,51.54,24.97,11.1466666667,40.9833333333
EVM0008721,,-,0.145319769604,-2.78269711133,0.000728909970089,0.00884729093374,yes,down,1217.27,526.1,2166.14,16188.85,10609.96,1313.35,1303.17,9370.72
EVM0008736,,-,4.80898427041,2.26573220735,0.00343210234357,0.0278899232347,yes,up,108.61,47.49,86.57,5.26,7.9,38.78,80.89,17.3133333333
EVM0008739,,-,28.7781913586,4.84690401984,0.00694946766596,0.0464611317668,yes,up,1.14,0.65,0.6,0,0,0,0.796666666667,0
EVM0008771,,-,0.220867859175,-2.17874460278,0.0044027287154,0.0332112065098,yes,down,2.05,0.32,2.44,4.5,9.48,8.61,1.60333333333,7.53
EVM0008778,,-,0.393746646676,-1.34466045798,0.00477190928823,0.0351942846692,yes,down,1.88,2.15,1.92,5.43,6.77,2.96,1.98333333333,5.05333333333
EVM0008792,,-,0.0716798780602,-3.80228800665,0.000192797524104,0.00326873710801,yes,down,2.13,1.81,0.32,5.59,5.01,49.89,1.42,20.1633333333
EVM0008822,,-,0.248387792427,-2.00933382406,0.00322679574936,0.0266282887301,yes,down,1.48,0.58,0.61,2.51,5.64,2.91,0.89,3.68666666667
EVM0008824,,-,0.470304228068,-1.0883337927,0.00335900415561,0.0274124932393,yes,down,4.14,4.54,3.47,9.03,10.31,6.56,4.05,8.63333333333
EVM0008828,,-,15.6133422519,3.96470749409,0.00103231774036,0.0114297716643,yes,up,1.51,2.83,5.21,0.41,0,0.2,3.18333333333,0.203333333333
