"Gene ID","Gene Name","Gene Description",FC(MS20/M5),Log2FC(MS20/M5),Pvalue,Padjust,Significant,Regulate,MS20_1,MS20_2,MS20_3,M5_1,M5_2,M5_3,MS20,M5
EVM0000009,,-,3.3610134726,1.74889632569,0.00136996958853,0.0118260610069,yes,up,32.06,20.3,17.91,4.9,2.8,10.69,23.4233333333,6.13
EVM0000010,,-,2.29388449351,1.19779274757,0.0023474285174,0.0179579578578,yes,up,81.47,88.05,70.61,29.45,29.7,37.84,80.0433333333,32.33
EVM0000011,,-,7.17031791305,2.84203708565,0.00111199444622,0.0100762355561,yes,up,2.1,1.81,1.96,0.22,0.46,0.07,1.95666666667,0.25
EVM0000018,,-,0.29312520692,-1.77041105884,0.00308085541554,0.022171583109,yes,down,40.68,55.42,62.56,70.96,306.27,125.64,52.8866666667,167.623333333
EVM0000022,,-,0.0172310409751,-5.85884632836,4.31034208421E-5,0.000756780898334,yes,down,0,0,0.11,2.3,3.9,0.55,0.0366666666667,2.25
EVM0000033,,-,8.76482933987,3.13172600052,0.000332500551151,0.00390095583329,yes,up,9.75,4.5,3.06,0.5,0.2,0.97,5.77,0.556666666667
EVM0000034,,-,0.19736977348,-2.34102703209,1.35789054503E-5,0.000299279755919,yes,down,42.09,34.62,26.59,183.27,232.96,57.02,34.4333333333,157.75
EVM0000035,,-,0.0552341519491,-4.17829561096,1.26971019202E-7,5.70567480958E-6,yes,down,0.29,2.26,0.73,6.09,20.98,28.56,1.09333333333,18.5433333333
EVM0000037,,-,0.364171866511,-1.45730862126,0.00141720036392,0.0121339258269,yes,down,59.66,93.81,69.31,218.95,115.34,237.2,74.26,190.496666667
EVM0000057,,-,0.199730468296,-2.32387366643,9.24720165848E-6,0.000219169880492,yes,down,15.07,12.2,18.01,40.3,111.34,56.1,15.0933333333,69.2466666667
EVM0000061,,-,4.54902062505,2.18555597576,0.00104527738209,0.00960215685891,yes,up,608.77,348.94,340.71,125.94,115.8,13.84,432.806666667,85.1933333333
EVM0000062,,-,0.0630646915419,-3.98702369003,0.000755972442437,0.00740827752438,yes,down,0.23,0.18,0.09,0.13,0.85,5.83,0.166666666667,2.27
EVM0000091,,-,0.323490637789,-1.62820413541,0.00065187514338,0.00660882053824,yes,down,8.95,4.89,3.66,20.25,18.31,8.42,5.83333333333,15.66
EVM0000110,,-,19.7373930613,4.30285954436,7.41619752708E-8,3.59777516396E-6,yes,up,3717.69,8076.71,9872.36,850.31,42.03,278.65,7222.25333333,390.33
EVM0000112,,-,3.27685979418,1.71231394613,0.0078873747013,0.0441642825087,yes,up,13.56,8.89,10,0.88,3,4.91,10.8166666667,2.93
EVM0000121,,-,11.7177451685,3.5506230753,0.00249678784673,0.0187418729672,yes,up,3.03,0.93,1.52,0.2,0,0.19,1.82666666667,0.13
EVM0000127,,-,53.4063577877,5.73893959341,1.20093203902E-5,0.000270094676974,yes,up,1.3,3.39,3.19,0,0,0.13,2.62666666667,0.0433333333333
EVM0000132,,-,0.320669379758,-1.64084149533,0.00308964761436,0.0222257738925,yes,down,1.41,0.98,0.63,3.09,3.06,2.14,1.00666666667,2.76333333333
EVM0000139,,-,0.0123534166039,-6.33894608434,6.30504256674E-7,2.24306665859E-5,yes,down,0.15,0.11,0,3.05,7.9,6.82,0.0866666666667,5.92333333333
EVM0000145,,-,0.279331022986,-1.83995228417,4.74138647663E-5,0.000821001139168,yes,down,27.99,21.55,21.56,103,87.79,38.78,23.7,76.5233333333
EVM0000151,,-,0.019896971397,-5.65130734107,8.54561316311E-6,0.000204945174585,yes,down,0,0.34,0,1.26,12.13,2.87,0.113333333333,5.42
EVM0000152,,-,32.2965128982,5.01330649832,0.00809070989426,0.0450450209415,yes,up,0.85,1.17,1.25,0,0,0,1.09,0
EVM0000156,,-,0.231395566325,-2.11156687306,0.00800987109184,0.0446938624611,yes,down,0.52,0.22,0.47,2.23,1.71,0.79,0.403333333333,1.57666666667
EVM0000162,,-,0.161984888698,-2.62606886213,0.000399499736611,0.00452423817474,yes,down,1.56,2,0.92,11.7,11.65,2.01,1.49333333333,8.45333333333
EVM0000165,,-,0.174370845737,-2.51976924874,0.000777297249954,0.00757090960824,yes,down,0.27,0.42,0.33,0.64,2.61,1.97,0.34,1.74
EVM0000175,,-,0.357213088192,-1.4851431535,0.000540638353789,0.00572153930903,yes,down,272.73,269.93,283.66,846.08,876.27,410.7,275.44,711.016666667
EVM0000182,,-,0.134678010517,-2.89241378015,0.000644307135462,0.00653962458529,yes,down,2.37,1.16,4,1.61,18.73,30.59,2.51,16.9766666667
EVM0000188,,-,0.359085574782,-1.47760039679,0.00388009210772,0.0263599186308,yes,down,8.08,5.68,4.04,21.17,15.67,7.36,5.93333333333,14.7333333333
EVM0000192,,-,3.29048857098,1.71830181089,0.000429753575846,0.00476872115353,yes,up,34.54,13.95,11.33,6.84,3.87,4.9,19.94,5.20333333333
EVM0000197,,-,0.167074241371,-2.58143877149,7.44438992514E-5,0.00118531380273,yes,down,9.19,2.77,4.73,33.59,45.28,7.61,5.56333333333,28.8266666667
EVM0000221,,-,0.0590943139681,-4.08083686825,0.00186598971082,0.0150183175537,yes,down,0.72,0,3.11,1.3,6.14,55.5,1.27666666667,20.98
EVM0000240,,-,27.679152676,4.79072787425,3.38032283956E-7,1.29972675119E-5,yes,up,12.24,11.19,6.26,0.8,0.23,0,9.89666666667,0.343333333333
EVM0000243,,-,11.946878963,3.57856186851,0.00553449618839,0.0340811888516,yes,up,4.73,4.32,2.54,0.59,0,0.28,3.86333333333,0.29
EVM0000260,,-,0.351455122745,-1.50858761136,0.00314568913133,0.0225552058643,yes,down,24.3,18.81,22.16,69.26,76.67,23.39,21.7566666667,56.44
EVM0000265,,-,4.17514948752,2.06182785293,7.29835227058E-5,0.00116946299804,yes,up,101.18,57.42,25.86,16.54,13.38,8.57,61.4866666667,12.83
EVM0000267,,-,3.81204952919,1.93056686401,4.63851985185E-5,0.000806360657365,yes,up,51.22,61.91,54.1,12.12,8.09,20.18,55.7433333333,13.4633333333
EVM0000272,,-,0.0471300628133,-4.40720858565,1.38884672697E-7,6.12972202055E-6,yes,down,0.24,0.49,0.93,5.67,23.96,3.85,0.553333333333,11.16
EVM0000274,,-,0.192329421133,-2.37834862251,3.18179895066E-8,1.74010805966E-6,yes,down,57.52,64.27,61.99,388.19,321.5,175.86,61.26,295.183333333
EVM0000282,,-,0.423846863211,-1.2383849848,0.00134929587962,0.011693454941,yes,down,12.03,11.65,11.71,27.47,22.81,26.44,11.7966666667,25.5733333333
EVM0000284,,-,0.335242313111,-1.57672384244,0.00162080342541,0.013495200152,yes,down,16.02,9.37,9.15,38.28,39.25,13.83,11.5133333333,30.4533333333
EVM0000288,,-,4.6607811443,2.22057177002,1.3718453244E-5,0.000301224391056,yes,up,140.27,221.07,159.82,32.28,17.98,53.64,173.72,34.6333333333
EVM0000289,,-,0.393432230367,-1.34581294539,0.00331525675609,0.0235030883554,yes,down,17.56,10.86,11.28,38.44,35.84,15.39,13.2333333333,29.89
EVM0000294,,-,2.08996235046,1.06347695317,0.00801993899717,0.0447273101732,yes,up,31.09,33.57,28.58,16.84,11.64,12.7,31.08,13.7266666667
EVM0000297,,-,2.43989781115,1.28682072548,0.00456059358328,0.0297012030331,yes,up,217.14,270.62,164.73,49.4,91.7,101.35,217.496666667,80.8166666667
EVM0000306,,-,4.34404494035,2.1190390283,0.00375140120008,0.0257753316947,yes,up,7.73,3.08,2.34,0.94,1.44,0.21,4.38333333333,0.863333333333
EVM0000309,,-,2.13992679503,1.09756144417,0.00736733101263,0.0420546836734,yes,up,26.14,27.37,20.61,9.3,10.97,11.28,24.7066666667,10.5166666667
EVM0000312,,-,0.143105991728,-2.80484401713,0.00920071458692,0.0490686201925,yes,down,0.26,0.07,0.39,0.41,1.9,1.97,0.24,1.42666666667
EVM0000350,,-,0.109421489402,-3.19203199653,0.0028958845355,0.0210970782322,yes,down,0.72,0.96,0.49,0.29,3.69,14.2,0.723333333333,6.06
EVM0000352,,-,0.0322476204917,-4.95466347983,7.40264568099E-9,4.97559505505E-7,yes,down,0.67,1.75,4.6,48.12,150.5,20.44,2.34,73.02
EVM0000380,,-,2.39860723089,1.26219693736,0.00682355486145,0.0397141583825,yes,up,11.06,5.54,5.97,2.64,2.77,2.85,7.52333333333,2.75333333333
EVM0000391,,-,0.193082453478,-2.3727110307,0.000195085604229,0.00255234583245,yes,down,2.53,1.43,1.04,14.02,6.47,2.4,1.66666666667,7.63
EVM0000396,,-,0.247129963064,-2.01665815527,6.90317913822E-7,2.40247005186E-5,yes,down,67.28,67.32,71.07,221.88,340.66,203.9,68.5566666667,255.48
EVM0000404,,-,0.376429452508,-1.40954858339,0.0087673265314,0.0475200431573,yes,down,4.4,4.1,3.77,7.39,15.22,6.97,4.09,9.86
EVM0000427,,-,4.17848374221,2.06297952258,0.00219058654376,0.0170766839467,yes,up,4.83,2.84,1.32,0.52,0.58,0.75,2.99666666667,0.616666666667
EVM0000440,,-,0.380683683316,-1.39333535977,0.000684907364066,0.00685423572442,yes,down,78.73,56.87,69.55,182.02,203.89,104.13,68.3833333333,163.346666667
EVM0000443,,-,0.233712945214,-2.09719044858,6.68835426911E-7,2.35563837358E-5,yes,down,24.34,20.16,17.93,51.67,76.09,110.34,20.81,79.3666666667
EVM0000451,,-,0.338471907238,-1.56289199807,5.4973955146E-5,0.000925517543136,yes,down,32.7,29.45,25.3,93.65,87.32,53.08,29.15,78.0166666667
EVM0000460,,-,0.369005014301,-1.43828767411,0.00934103903175,0.0496216281596,yes,down,11.14,4.21,2.54,20.03,12.72,8.3,5.96333333333,13.6833333333
EVM0000461,,-,10.8290910358,3.43684024705,0.00911886900882,0.0487798551778,yes,up,1.79,0.77,0.53,0,0,0.23,1.03,0.0766666666667
EVM0000473,,-,0.24249965386,-2.04394540687,9.74256787622E-5,0.00145766032541,yes,down,6.62,3.6,7.12,15.85,31.44,17.58,5.78,21.6233333333
EVM0000477,,-,3.2291187138,1.69114048049,0.00590038402489,0.0356594074223,yes,up,50.89,26.97,30.09,18.17,2.59,9.18,35.9833333333,9.98
EVM0000486,,-,2.84766871761,1.50978132072,0.00581356759343,0.0353145654778,yes,up,26.07,31.47,48.28,12.6,5.41,16.88,35.2733333333,11.63
EVM0000508,,-,16.4915890416,4.04365851076,8.41467581092E-8,4.01139559404E-6,yes,up,46.4,79.37,32.46,7.03,1.26,0.65,52.7433333333,2.98
EVM0000515,,-,0.240404900507,-2.05646179008,0.00186928917535,0.0150311335059,yes,down,3.88,4.66,3.67,23.48,20.15,3,4.07,15.5433333333
EVM0000524,,-,0.210521098628,-2.24796326606,1.63354152907E-5,0.000347636655673,yes,down,27.06,29.27,41.21,208.93,161.72,64.5,32.5133333333,145.05
EVM0000540,,-,0.411810441116,-1.2799476861,0.00368410132571,0.0254414226519,yes,down,43.14,36.22,51.63,96.45,64.5,132.98,43.6633333333,97.9766666667
EVM0000541,,-,3.68141030747,1.88025855265,0.0064675665599,0.0380661253743,yes,up,143.35,97.54,81.89,46.79,28.18,3.81,107.593333333,26.26
EVM0000543,,-,0.457302093533,-1.12878057106,0.00916676382158,0.0489320130033,yes,down,64.34,34.13,27.78,107.51,80.66,52.91,42.0833333333,80.36
EVM0000549,,-,3.92677470665,1.97334482772,0.000380312965061,0.00433763686187,yes,up,73.23,31.12,16.86,7.45,6.24,12.5,40.4033333333,8.73
EVM0000552,,-,0.284184056159,-1.81510247889,0.000475624247696,0.0051543033858,yes,down,9.58,6.1,3.93,20.75,29.31,10.17,6.53666666667,20.0766666667
EVM0000563,,-,23.6085303911,4.56123633283,5.83516677328E-5,0.000971240896763,yes,up,5.61,2.58,0.52,0.15,0.09,0.07,2.90333333333,0.103333333333
EVM0000568,,-,10.4477196976,3.38511619126,0.00580307337911,0.0352798176881,yes,up,1.57,4.22,62.76,2.6,1.51,2.98,22.85,2.36333333333
EVM0000584,,-,0.417276382144,-1.26092482856,0.00176073059668,0.0143748102955,yes,down,13.21,10.15,14.05,33.15,28.21,20.6,12.47,27.32
EVM0000607,,-,0.231462826819,-2.11114758119,2.69819706497E-7,1.07500566321E-5,yes,down,27.25,28.32,26.57,150.94,102.62,73.74,27.38,109.1
EVM0000608,,-,0.0751692572246,-3.73371344168,8.08343777047E-6,0.000196075692599,yes,down,0.25,0.38,0.3,1.32,5.59,4.45,0.31,3.78666666667
EVM0000615,,-,7.8171273567,2.96663854236,0.000537808045384,0.00569500882695,yes,up,4.13,1.66,2.15,0.35,0,0.52,2.64666666667,0.29
EVM0000636,,-,4.08393283091,2.02995913818,0.00364233533293,0.0252412190954,yes,up,44.02,14.57,9.21,8.21,4.63,1.22,22.6,4.68666666667
EVM0000650,,-,0.3362256538,-1.57249828942,0.00809344061186,0.0450459826722,yes,down,2.48,2.87,1.63,11.11,4.77,3.14,2.32666666667,6.34
EVM0000653,,-,0.280565134479,-1.83359235692,6.15020249009E-6,0.00015681656529,yes,down,108.16,57.41,58.35,299.56,244.13,158.93,74.64,234.206666667
EVM0000654,,-,0.282910812511,-1.82158077903,0.00847065917442,0.046444017557,yes,down,14.27,7.05,13.35,11.68,20.89,77.07,11.5566666667,36.5466666667
EVM0000660,,-,0.340923578508,-1.55247971418,0.0016902727919,0.0139105752056,yes,down,4.86,3.09,2.4,11.68,10.58,4.48,3.45,8.91333333333
EVM0000664,,-,8.70361686574,3.12161505038,2.33622504745E-8,1.35778624045E-6,yes,up,33.17,37.17,16.97,1.81,1.94,5.17,29.1033333333,2.97333333333
EVM0000666,,-,4.40349581121,2.13864929354,0.000218551041204,0.00280516314549,yes,up,38.42,12.37,8.26,4.75,3.03,3.45,19.6833333333,3.74333333333
EVM0000686,,-,0.1266958014,-2.9805593794,0.00377207467602,0.0258867855635,yes,down,1.9,2.28,8.68,1.35,28.12,68.28,4.28666666667,32.5833333333
EVM0000689,,-,0.0192070663558,-5.70221900795,9.80986727794E-5,0.00146399798953,yes,down,0.84,4.36,1.87,28.29,307,6.86,2.35666666667,114.05
EVM0000698,,-,0.0729209773922,-3.77752229119,1.91207383958E-13,4.10629516038E-11,yes,down,5.41,4.08,4.31,42.56,96.08,29.61,4.6,56.0833333333
EVM0000712,,-,37.9397962947,5.24564002758,0.00111233401028,0.0100762355561,yes,up,14.22,4.47,2.06,0.51,0,0,6.91666666667,0.17
EVM0000731,,-,2.85103997608,1.51148826828,0.0015602484856,0.0130830864426,yes,up,36.86,21.51,20.06,10.97,4.02,9.4,26.1433333333,8.13
EVM0000740,,-,0.0147597528135,-6.08218762947,2.78009096606E-5,0.000530416055387,yes,down,0.11,0,0,3.02,2.57,0.25,0.0366666666667,1.94666666667
EVM0000743,,-,0.0220650433131,-5.50209361048,2.46311124826E-8,1.41287912319E-6,yes,down,0.41,0.52,0.51,6.58,2.7,50.36,0.48,19.88
EVM0000754,,-,0.446635180351,-1.16283120172,0.00235313735319,0.0179699691196,yes,down,163.7,156.7,198.91,360.53,406.9,334.56,173.103333333,367.33
EVM0000766,,-,4.47448879248,2.16172286479,0.00196725724031,0.0156686567173,yes,up,428.86,554.32,678.22,50.38,37.45,257.4,553.8,115.076666667
EVM0000774,,-,0.103310471021,-3.27494160909,6.81551058513E-6,0.000169761161816,yes,down,4.55,2.7,5.64,8.3,40.9,64.45,4.29666666667,37.8833333333
EVM0000785,,-,0.333098151803,-1.58598074566,3.25674530408E-5,0.000602429462236,yes,down,78.67,60.86,76.8,244.73,205.28,143.96,72.11,197.99
EVM0000788,,-,0.124995923782,-3.00004704668,0.000492989000597,0.00530980813487,yes,down,2.79,15.89,4.07,39.84,122.91,13.22,7.58333333333,58.6566666667
EVM0000790,,-,3.03528044493,1.60182982054,0.00168164708387,0.0138901525079,yes,up,11.19,10.81,9.73,4.89,2.21,2.5,10.5766666667,3.2
EVM0000792,,-,2.1769418213,1.12230285206,0.00681600061931,0.0397055146894,yes,up,228.26,301.13,267.75,141.23,99.58,127.86,265.713333333,122.89
EVM0000793,,-,2.0818884661,1.05789278059,0.00374763586436,0.025769569532,yes,up,121.62,83.71,61.6,44.63,32.76,36.1,88.9766666667,37.83
EVM0000796,,-,2.36883593658,1.24417828229,0.00486751586064,0.0311924870109,yes,up,33.32,40.63,27.23,14.04,7.93,16.94,33.7266666667,12.97
EVM0000812,,-,0.221713298166,-2.17323279052,0.000350828151269,0.00405652248447,yes,down,18.01,9.94,10,71.7,67.56,13.17,12.65,50.81
EVM0000827,,-,8.39186083996,3.06899075428,2.67599180183E-11,3.41479823408E-9,yes,up,48.5,69.36,60.46,6.28,8.57,5.01,59.44,6.62
EVM0000844,,-,0.0440012795442,-4.50631071227,1.59667181701E-9,1.24413233175E-7,yes,down,4.97,23.84,10.81,85.76,230.72,543.17,13.2066666667,286.55
EVM0000849,,-,0.275536922895,-1.85968243704,8.1922795417E-5,0.00126975801324,yes,down,13.96,8.94,11.55,38.36,50.33,26.23,11.4833333333,38.3066666667
EVM0000851,,-,3.85920702681,1.9483044392,0.000764808971495,0.00747822653416,yes,up,15.87,15.55,11.35,3.09,1.21,5.75,14.2566666667,3.35
EVM0000855,,-,0.205271641408,-2.2843937642,0.000261990153624,0.0032513365788,yes,down,1.89,1.34,1.56,10.82,7.47,2.79,1.59666666667,7.02666666667
EVM0000858,,-,0.327200328045,-1.61175390019,0.000868758688056,0.00828872849663,yes,down,5.53,4.33,2.79,13.05,13.04,8.48,4.21666666667,11.5233333333
EVM0000863,,-,2.57635450344,1.3653311203,0.00563977009674,0.0345600223904,yes,up,182.01,299.04,279.12,83.6,61.59,136.49,253.39,93.8933333333
EVM0000865,,-,0.191106985875,-2.3875475782,8.61170863641E-7,2.92200749686E-5,yes,down,4.71,4.02,3.94,30.37,19.11,11.09,4.22333333333,20.19
EVM0000866,,-,0.332169932584,-1.5900066058,0.00100149068446,0.00927256292031,yes,down,22.2,24.77,30.04,88.27,90.09,37.03,25.67,71.7966666667
EVM0000875,,-,0.254228363992,-1.97580309559,0.000144427821221,0.00200894904506,yes,down,11.65,4.8,5.34,42.63,16.24,16.19,7.26333333333,25.02
EVM0000876,,-,34.8741623193,5.12408665857,4.52035112047E-7,1.67233998385E-5,yes,up,9.98,10.55,10.6,0,0,0.73,10.3766666667,0.243333333333
EVM0000881,,-,3.2258292369,1.68967006974,0.000244035793849,0.00305869774354,yes,up,36.12,41.01,32.97,9.84,6.13,15.12,36.7,10.3633333333
EVM0000882,,-,7.43189174865,2.89372948788,0.000685034348381,0.00685423572442,yes,up,1.81,1.01,1.04,0.14,0.23,0.09,1.28666666667,0.153333333333
EVM0000887,,-,0.12977652656,-2.94589863665,2.40913608369E-6,7.07081440563E-5,yes,down,5.47,5.02,3.72,50.59,40.79,8.27,4.73666666667,33.2166666667
EVM0000921,,-,0.214007654014,-2.22426569915,0.000803528295557,0.00779192361495,yes,down,7.84,7.63,7.16,49.19,41.76,5.79,7.54333333333,32.2466666667
EVM0000922,,-,0.182059763904,-2.45751597999,0.00026327038316,0.00326492355454,yes,down,2.35,0.95,0.9,1.81,6.34,11.41,1.4,6.52
EVM0000926,,-,5.50124222308,2.45975742713,8.58583978376E-6,0.000205430215478,yes,up,134.35,93.69,149.27,25.06,9.37,32.27,125.77,22.2333333333
EVM0000937,,-,15.6528035714,3.96834917609,1.56386784155E-6,4.89160083298E-5,yes,up,2.64,1.36,4.49,0.38,0.04,0.08,2.83,0.166666666667
EVM0000948,,-,0.15161134142,-2.72155041527,8.74721685912E-8,4.1408195938E-6,yes,down,4.78,3.55,2.5,32.62,21.21,9.69,3.61,21.1733333333
EVM0000951,,-,0.0412665992437,-4.59888163819,0.000776510987313,0.00756743690458,yes,down,0.09,0,0,0.25,0.69,0.75,0.03,0.563333333333
EVM0000967,,-,36.2454103884,5.17972641887,0.00127222998541,0.0111503302924,yes,up,3.52,0.81,0.71,0,0.12,0,1.68,0.04
EVM0000988,,-,12.169922006,3.60524801709,1.25425371914E-6,4.08270018376E-5,yes,up,35.85,8.16,6.02,1.81,1.29,0.32,16.6766666667,1.14
EVM0000991,,-,0.241033581087,-2.05269393643,6.54940568482E-6,0.000164529292596,yes,down,65.41,50.87,76.58,338.02,261.33,139.06,64.2866666667,246.136666667
EVM0001017,,-,5.74823558757,2.52311919089,0.00107525955194,0.00981104699987,yes,up,8.27,12.51,5.19,1.62,1.3,1.3,8.65666666667,1.40666666667
EVM0001029,,-,3.63574055418,1.86224925273,0.00265848460025,0.0197202669799,yes,up,13.64,6.7,3.31,1.92,2.38,1.27,7.88333333333,1.85666666667
EVM0001039,,-,0.308463143041,-1.69682997676,0.000133955911249,0.00189322921116,yes,down,26.39,39.37,33.23,106.8,124.43,67.88,32.9966666667,99.7033333333
EVM0001073,,-,6.84582120727,2.77522361388,0.00145900172097,0.0124109780593,yes,up,40.75,28.48,54.48,0.43,3.03,13.22,41.2366666667,5.56
EVM0001075,,-,5.06915960832,2.34174658956,2.94036763454E-5,0.000553203782525,yes,up,19.61,21.94,17.56,3.68,5.44,1.8,19.7033333333,3.64
EVM0001079,,-,0.410430919747,-1.28478867465,0.00269476544977,0.0199138982671,yes,down,744.06,401.16,341.87,712.29,1297.3,1144.7,495.696666667,1051.43
EVM0001083,,-,0.351385835922,-1.50887205623,0.00104583163821,0.00960223938938,yes,down,50.08,56.31,40.73,181.67,136.18,67.51,49.04,128.453333333
EVM0001103,,-,3.44346570683,1.78386130943,0.00590036678235,0.0356594074223,yes,up,10.58,3.61,2.5,1.39,1.22,1.47,5.56333333333,1.36
EVM0001110,,-,2.4751116093,1.30749358158,0.00635644077083,0.0376503461641,yes,up,17.37,13.98,10.97,4.11,3.41,7.7,14.1066666667,5.07333333333
EVM0001122,,-,0.41797019677,-1.25852801982,0.000439063158646,0.0048384869986,yes,down,53.73,34.77,39.05,115.11,76.23,82.34,42.5166666667,91.2266666667
EVM0001124,,-,6.53922809737,2.70912034737,0.000150098303608,0.00206663887923,yes,up,39.54,24.78,22.46,1.4,1.5,8.76,28.9266666667,3.88666666667
EVM0001125,,-,2.47555730859,1.30775334775,0.00206689535612,0.016321985301,yes,up,39.38,46.63,46.33,15.84,15.65,18.55,44.1133333333,16.68
EVM0001142,,-,4.81368083114,2.26714048776,4.75600711248E-9,3.37714859882E-7,yes,up,454.95,305.66,403.12,71.12,68.15,90.76,387.91,76.6766666667
EVM0001151,,-,3.33705735402,1.73857648234,0.000164251665452,0.00222669116907,yes,up,25.37,33.88,34.28,11.62,6.98,7.75,31.1766666667,8.78333333333
EVM0001154,,-,4.7086882075,2.23532519569,0.00339978541937,0.0239576715627,yes,up,43.45,29.83,37.17,3.23,1.71,16.37,36.8166666667,7.10333333333
EVM0001156,,-,0.322807218598,-1.63125525444,0.000268689559153,0.00331346158032,yes,down,14.2,20.4,20.48,60.79,62.06,36.61,18.36,53.1533333333
EVM0001176,,-,2.46542798403,1.30183811185,0.00125191000961,0.0110454628023,yes,up,18.79,13.28,12.19,6.87,4.68,4.5,14.7533333333,5.35
EVM0001185,,-,2.55902565211,1.35559460927,0.000815392999132,0.00788093892136,yes,up,54.91,49.48,44.03,24.06,11.43,17.27,49.4733333333,17.5866666667
EVM0001197,,-,0.0145238887535,-6.10542840488,3.67039167259E-12,6.27530071402E-10,yes,down,2.14,7.59,19.36,94.79,1057.67,857.54,9.69666666667,670
EVM0001204,,-,0.0601061844178,-4.05634275009,0.00928626653776,0.0493902608668,yes,down,1.07,0.35,0,0,1.64,18.84,0.473333333333,6.82666666667
EVM0001213,,-,0.25371215447,-1.97873545931,3.36480436199E-5,0.00061787491986,yes,down,8.84,6.85,6,13.52,27.82,34.42,7.23,25.2533333333
EVM0001217,,-,2.36552919798,1.2421629683,0.00610674447174,0.036593784014,yes,up,22.27,8.79,11.94,5.69,5.87,4.37,14.3333333333,5.31
EVM0001227,,-,0.193387425729,-2.3704341027,8.9156357063E-6,0.000212168033497,yes,down,11.51,7.1,6.8,17.83,38.17,59.63,8.47,38.5433333333
EVM0001229,,-,4.12495963404,2.04438000153,0.000154668182284,0.00212239516349,yes,up,9.52,7.47,3.78,1.7,1.19,1.54,6.92333333333,1.47666666667
EVM0001239,,-,0.373661438777,-1.42019640716,0.00171166432238,0.0140524049963,yes,down,47.3,21.59,22.37,97.18,73.25,43.32,30.42,71.25
EVM0001255,,-,0.368992920682,-1.43833495718,0.00176681029526,0.0144044117128,yes,down,4.88,2.62,4.36,12.17,7.21,9.64,3.95333333333,9.67333333333
EVM0001269,,-,0.233963156061,-2.09564673924,0.000202464314456,0.00263323233203,yes,down,80.1,57.75,149.81,251.84,611.01,279.36,95.8866666667,380.736666667
EVM0001289,,-,7.77483428217,2.95881192504,1.40656163454E-9,1.1057834993E-7,yes,up,27.59,14.64,8.01,2.32,1.51,1.72,16.7466666667,1.85
EVM0001294,,-,0.262428619103,-1.93000303352,3.40049827317E-7,1.30463561199E-5,yes,down,16.16,14.21,18.13,65.91,57.23,46.1,16.1666666667,56.4133333333
EVM0001298,,-,0.222385279216,-2.1688668028,0.00492872929685,0.0314702403617,yes,down,4.46,4.86,5.68,4.99,8.81,47.93,5,20.5766666667
EVM0001321,,-,8.81983217764,3.14075120467,6.82734360763E-6,0.000169815707529,yes,up,94.85,183.15,206.84,7.59,7.32,37.24,161.613333333,17.3833333333
EVM0001324,,-,0.326024196385,-1.61694905463,3.06028715567E-5,0.000570886195036,yes,down,1660.7,806.75,1052.32,2569.84,3225.51,3688.63,1173.25666667,3161.32666667
EVM0001346,,-,0.376504323698,-1.40926166228,0.00153779348786,0.0129262736617,yes,down,30.78,24.94,34.79,50.3,71.45,98.36,30.17,73.37
EVM0001351,,-,0.366197276481,-1.44930703347,0.000732868063058,0.0072463821395,yes,down,4.3,2.7,3.31,9.72,8.64,6.94,3.43666666667,8.43333333333
EVM0001357,,-,0.145924353806,-2.77670741531,4.01743484824E-10,3.78467034551E-8,yes,down,2.51,1.56,2.07,9.84,13.68,14.08,2.04666666667,12.5333333333
EVM0001382,,-,0.308056524885,-1.69873300147,0.000314330198251,0.00373002344421,yes,down,22.01,18.81,17.77,93.24,49.29,30.53,19.53,57.6866666667
EVM0001383,,-,7.88080057529,2.97834219406,1.08140573043E-11,1.53577055749E-9,yes,up,846.33,666.1,586.03,99.77,104,43.47,699.486666667,82.4133333333
EVM0001384,,-,0.294667285201,-1.76284119763,0.00690057792265,0.0401185794711,yes,down,2.19,1.32,0.98,7.18,3.77,2.59,1.49666666667,4.51333333333
EVM0001386,,-,14.119649699,3.81963239144,0.000156705216323,0.00214586225462,yes,up,3.94,2.02,2.64,0,0.25,0.3,2.86666666667,0.183333333333
EVM0001393,,-,5.88517701083,2.55708580843,0.00439671836189,0.0289011610126,yes,up,46.37,127.1,111.93,42.04,5.9,1.41,95.1333333333,16.45
EVM0001402,,-,5.89866172396,2.56038767597,0.00121276016794,0.0107862154331,yes,up,213.45,136.26,160.08,13.03,73.49,7.71,169.93,31.41
EVM0001421,,-,56.5529663246,5.82153079354,7.7278786089E-6,0.000188748879754,yes,up,8.05,19.74,8.87,0.61,0,0,12.22,0.203333333333
EVM0001431,,-,0.244630666355,-2.03132282665,0.000857081296807,0.00820282697651,yes,down,23.09,23.87,27.84,162.83,101.47,26.16,24.9333333333,96.82
EVM0001445,,-,0.0316375167797,-4.98221982227,0.00280432803166,0.0206025100699,yes,down,0.37,0.29,1.23,0.32,4.73,51.52,0.63,18.8566666667
EVM0001446,,-,0.034091738795,-4.87443400605,1.3728284766E-19,1.00731289471E-16,yes,down,2.91,0.89,2.03,28.04,63.97,58.01,1.94333333333,50.0066666667
EVM0001479,,-,0.0841078040619,-3.57161652058,5.27216241503E-18,2.32106950321E-15,yes,down,29.88,24.53,27.1,304.76,385.94,186.25,27.17,292.316666667
