"Gene ID","Gene Name","Gene Description",FC(MS50/M5),Log2FC(MS50/M5),Pvalue,Padjust,Significant,Regulate,MS50_1,MS50_2,MS50_3,M5_1,M5_2,M5_3,MS50,M5
EVM0000192,,-,3.54321071283,1.8250572643,7.20906881096E-5,0.00118046204922,yes,up,12.06,23.03,28.3,6.84,3.87,4.9,21.13,5.20333333333
EVM0000197,,-,0.158834032099,-2.65440803455,0.000211714579649,0.00276074092935,yes,down,2.12,5.91,8.05,33.59,45.28,7.61,5.36,28.8266666667
EVM0000202,,-,12.9754837739,3.69771642346,5.97035367542E-5,0.00101469688171,yes,up,28.81,37.61,29.03,0,1.11,5.27,31.8166666667,2.12666666667
EVM0000210,,-,2.32477654747,1.21709205413,0.00698350170794,0.0390011673188,yes,up,66.22,106.51,97.67,31.56,22.96,48.69,90.1333333333,34.4033333333
EVM0000240,,-,20.2505294835,4.33988772502,2.24937039624E-6,6.97173255223E-5,yes,up,5.99,9.11,6.87,0.8,0.23,0,7.32333333333,0.343333333333
EVM0000243,,-,12.8183488445,3.68013853256,0.00224441626077,0.0167466645737,yes,up,1.79,5.52,5.59,0.59,0,0.28,4.3,0.29
EVM0000246,,-,6.20953839008,2.63448602415,0.00763272744549,0.0416729620558,yes,up,116.14,216.52,191.82,65.18,0.91,14.02,174.826666667,26.7033333333
EVM0000260,,-,0.352060638016,-1.50610415855,0.00542301613328,0.0324287278736,yes,down,22.95,22.61,20.77,69.26,76.67,23.39,22.11,56.44
EVM0000265,,-,2.67291208802,1.41841238818,0.0031128761499,0.0213937265959,yes,up,22.15,43.56,51.1,16.54,13.38,8.57,38.9366666667,12.83
EVM0000272,,-,0.0473241430262,-4.40127980879,1.53224204277E-6,5.06463074922E-5,yes,down,1.17,0.21,0.32,5.67,23.96,3.85,0.566666666667,11.16
EVM0000274,,-,0.133226888343,-2.90804281304,5.72880594134E-9,4.29615863453E-7,yes,down,56.6,32.03,40.08,388.19,321.5,175.86,42.9033333333,295.183333333
EVM0000297,,-,4.45252890513,2.15462497711,1.93432922831E-6,6.111529052E-5,yes,up,400.47,435.54,380.3,49.4,91.7,101.35,405.436666667,80.8166666667
EVM0000308,,-,8.47092361487,3.0825192803,8.81478937742E-6,0.000216141775663,yes,up,92.8,78.47,61.82,2.06,7.65,14.8,77.6966666667,8.17
EVM0000309,,-,2.87669585862,1.52441269885,0.000112639162224,0.00168025895785,yes,up,34.98,30.12,36.21,9.3,10.97,11.28,33.77,10.5166666667
EVM0000322,,-,16.5487609888,4.04865130091,0.000143893511084,0.00202575576269,yes,up,7.87,18.72,9.02,0,0,1.84,11.87,0.613333333333
EVM0000329,,-,6.38371844644,2.67439702298,5.28634574061E-5,0.000921879012949,yes,up,12.37,32.75,27.12,1.54,1.84,6.35,24.08,3.24333333333
EVM0000352,,-,0.0151659246591,-6.04302272871,7.3420670892E-12,1.13202927208E-9,yes,down,1.21,0.34,2.23,48.12,150.5,20.44,1.26,73.02
EVM0000355,,-,5.81363928927,2.53944156137,7.1558493743E-6,0.000182668456942,yes,up,15.5,8.52,28.46,3.47,2,2.54,17.4933333333,2.67
EVM0000363,,-,51.928557607,5.69845624787,0.000202083323882,0.0026621680801,yes,up,1.08,0.8,1.6,0,0,0,1.16,0
EVM0000365,,-,24.3683042348,4.60693395378,8.55460697742E-8,4.64430817679E-6,yes,up,2.74,11.51,6.37,0.03,0.15,0.54,6.87333333333,0.24
EVM0000380,,-,4.82453566526,2.27039009768,5.14642267282E-6,0.000139112207817,yes,up,7.5,20.15,18.37,2.64,2.77,2.85,15.34,2.75333333333
EVM0000385,,-,14.8705362089,3.8943847646,1.80955274744E-5,0.000385364752502,yes,up,3.02,2.99,4.63,0,0.08,0.54,3.54666666667,0.206666666667
EVM0000390,,-,8.55762362192,3.0972102283,0.00876626605675,0.0457989280866,yes,up,0.24,2.85,2.21,0.22,0,0.27,1.76666666667,0.163333333333
EVM0000391,,-,0.267155462429,-1.90424857917,0.00660328076924,0.0374674266514,yes,down,1,2.53,3.49,14.02,6.47,2.4,2.34,7.63
EVM0000396,,-,0.280026463223,-1.83636492287,0.000114680896704,0.00170543589673,yes,down,102.86,60.29,73.19,221.88,340.66,203.9,78.78,255.48
EVM0000409,,-,11.7268139273,3.55173919388,3.92992837652E-5,0.000729686990372,yes,up,15.65,8.4,15.78,0.11,0.56,2.34,13.2766666667,1.00333333333
EVM0000423,,-,5.13992508134,2.3617473311,0.00263469237135,0.01886972355,yes,up,1.24,5.55,5.09,1.08,0.71,0.21,3.96,0.666666666667
EVM0000427,,-,29.0102869035,4.85849265834,9.6529635335E-11,1.12752464352E-8,yes,up,3.94,31.71,27.68,0.52,0.58,0.75,21.11,0.616666666667
EVM0000437,,-,191.586302354,7.58185060768,2.1172372488E-8,1.37392301334E-6,yes,up,5.98,12.15,7.62,0,0,0,8.58333333333,0
EVM0000443,,-,0.252843514822,-1.9836833196,1.34137309776E-5,0.00030486183624,yes,down,23.76,19.93,24.15,51.67,76.09,110.34,22.6133333333,79.3666666667
EVM0000447,,-,0.368476453921,-1.44035566253,0.0028883231876,0.0202056815951,yes,down,1.01,1.08,1.01,2.76,2.27,2.53,1.03333333333,2.52
EVM0000451,,-,0.414902959261,-1.26915414774,0.00133319367134,0.0112915870104,yes,down,30.77,39.03,39.68,93.65,87.32,53.08,36.4933333333,78.0166666667
EVM0000460,,-,0.239348164668,-2.06281735143,5.12609361195E-5,0.000900594368123,yes,down,2.05,4.03,5.21,20.03,12.72,8.3,3.76333333333,13.6833333333
EVM0000463,,-,0.00433007988883,-7.85139064212,2.70403714317E-20,2.48166227906E-17,yes,down,0.34,0.57,0.27,181.52,47.7,29.55,0.393333333333,86.2566666667
EVM0000469,,-,5.30769913028,2.4080865931,0.00117582538509,0.0102820701664,yes,up,1.53,1.69,2.09,0.07,0.22,0.57,1.77,0.286666666667
EVM0000473,,-,0.37591616346,-1.41151714587,0.00420241220986,0.0270337418293,yes,down,9.76,9.77,7.8,15.85,31.44,17.58,9.11,21.6233333333
EVM0000477,,-,4.70748346684,2.23495602796,0.00122309262181,0.0105857664608,yes,up,24.67,69.95,65.26,18.17,2.59,9.18,53.2933333333,9.98
EVM0000503,,-,0.263547716878,-1.92386390088,0.00566214963347,0.0335052532655,yes,down,2.94,2.86,3.42,15.88,13.31,2.1,3.07333333333,10.43
EVM0000504,,-,2.9918260578,1.58102630061,0.00165316909367,0.0133613069211,yes,up,9.39,29.13,25.88,7.89,4.8,5.92,21.4666666667,6.20333333333
EVM0000508,,-,7.12613181836,2.83311917052,0.000744329969776,0.00727457987196,yes,up,34.53,19.26,13.4,7.03,1.26,0.65,22.3966666667,2.98
EVM0000515,,-,0.196914958181,-2.34435538855,0.00222223046415,0.0166455684942,yes,down,5.17,1.99,2.76,23.48,20.15,3,3.30666666667,15.5433333333
EVM0000522,,-,0.220787768447,-2.17926784528,3.99291295453E-6,0.000113169722607,yes,down,6.99,6.23,9.81,38.33,34.29,22.78,7.67666666667,31.8
EVM0000524,,-,0.293259103659,-1.76975220027,0.000918243843348,0.00856597947379,yes,down,53.77,37.98,48.79,208.93,161.72,64.5,46.8466666667,145.05
EVM0000530,,-,4.68927366682,2.22936447745,9.1671329336E-6,0.000223652070721,yes,up,21.28,23.08,18.26,4.88,2.8,4.47,20.8733333333,4.05
EVM0000532,,-,24.6033223193,4.6207812385,0.000297828710412,0.00362377066652,yes,up,1.29,2.03,1.69,0,0,0.17,1.67,0.0566666666667
EVM0000540,,-,0.143130532747,-2.80459663286,2.59924601915E-5,0.000522369849083,yes,down,28.13,7.39,8.91,96.45,64.5,132.98,14.81,97.9766666667
EVM0000541,,-,3.85351453132,1.94617483127,0.00933210274447,0.0479739587437,yes,up,112.45,123.25,99,46.79,28.18,3.81,111.566666667,26.26
EVM0000545,,-,0.263092785076,-1.92635640958,0.00234666826546,0.017274159777,yes,down,5.21,1.91,1.67,12.62,11.99,6.64,2.93,10.4166666667
EVM0000547,,-,57.4611595502,5.84451520124,0.000586588883775,0.00608771982003,yes,up,0.16,2.06,1.25,0,0,0,1.15666666667,0
EVM0000549,,-,2.83520340637,1.50345224234,0.000825886179203,0.00787205951127,yes,up,22.42,31.56,30.08,7.45,6.24,12.5,28.02,8.73
EVM0000563,,-,33.4348559774,5.06328099772,1.90378342082E-6,6.03440521423E-5,yes,up,0.88,5.14,6.14,0.15,0.09,0.07,4.05333333333,0.103333333333
EVM0000567,,-,0.437499326457,-1.19264729901,0.0096009406692,0.0488100579049,yes,down,19.05,16.77,13,38.11,21.06,42.06,16.2733333333,33.7433333333
EVM0000568,,-,9.36016837153,3.22653448137,1.38181175915E-5,0.000312578145941,yes,up,32.03,18.93,19.12,2.6,1.51,2.98,23.36,2.36333333333
EVM0000584,,-,0.299189041869,-1.740870759,4.02382350595E-5,0.000745684138751,yes,down,10.69,8.22,8.16,33.15,28.21,20.6,9.02333333333,27.32
EVM0000586,,-,0.336382823499,-1.57182405483,0.000889525734888,0.00836284365292,yes,down,2.05,2.42,3.43,7.28,8.67,4.6,2.63333333333,6.85
EVM0000588,,-,3.21547488901,1.68503182291,0.000357998845147,0.00416901011633,yes,up,88.94,172.14,143.29,31.31,24.6,53.98,134.79,36.63
EVM0000607,,-,0.271187056388,-1.88263977383,8.66420794121E-5,0.00136122559175,yes,down,42.2,28.2,26.19,150.94,102.62,73.74,32.1966666667,109.1
EVM0000608,,-,0.241870379599,-2.04769399288,0.00303027860901,0.0210130767983,yes,down,0.89,1.27,1,1.32,5.59,4.45,1.05333333333,3.78666666667
EVM0000614,,-,0.409831830635,-1.28689605559,0.000436066932399,0.00486360994684,yes,down,35.72,37.18,30.95,74.83,65.36,86.71,34.6166666667,75.6333333333
EVM0000620,,-,18.9462318281,4.24383903756,0.00012794824773,0.00185968821908,yes,up,2.62,8.32,10.92,0,0,1,7.28666666667,0.333333333333
EVM0000636,,-,4.73123617011,2.24221717796,0.00324661106203,0.0221194964912,yes,up,7.23,35.15,34.68,8.21,4.63,1.22,25.6866666667,4.68666666667
EVM0000649,,-,0.352841755363,-1.50290679507,0.00496824595648,0.030384928865,yes,down,1.99,1.27,1.17,4.66,3.39,3.53,1.47666666667,3.86
EVM0000653,,-,0.406513379071,-1.29862526017,0.0027483305849,0.0194665841098,yes,down,68.34,126.48,132,299.56,244.13,158.93,108.94,234.206666667
EVM0000660,,-,0.384788610879,-1.37786199659,0.00554145063157,0.0330242356284,yes,down,2.93,4.27,4.51,11.68,10.58,4.48,3.90333333333,8.91333333333
EVM0000666,,-,6.67300396769,2.73833636166,4.96042136143E-7,2.00423901255E-5,yes,up,11.92,41.17,33.87,4.75,3.03,3.45,28.9866666667,3.74333333333
EVM0000675,,-,0.250686949293,-1.99604120314,0.000210000348124,0.00274395709112,yes,down,4.37,6.65,9.18,32.85,26.99,10.75,6.73333333333,23.53
EVM0000682,,-,2.48559220115,1.31358961995,0.00514597057929,0.0311685389612,yes,up,5.86,8.76,6.03,2.58,1.62,3.14,6.88333333333,2.44666666667
EVM0000686,,-,0.0432920542025,-4.5297539319,1.13414103224E-5,0.000265270632457,yes,down,1.34,0.92,2.72,1.35,28.12,68.28,1.66,32.5833333333
EVM0000689,,-,0.0215038019356,-5.53926443467,3.21077946757E-7,1.41604926038E-5,yes,down,1.95,1.29,5.51,28.29,307,6.86,2.91666666667,114.05
EVM0000698,,-,0.0833360413067,-3.58491562013,1.82266047337E-10,1.9959167786E-8,yes,down,4.46,4.58,7.11,42.56,96.08,29.61,5.38333333333,56.0833333333
EVM0000710,,-,0.17447858125,-2.51887815084,3.77148495643E-5,0.000708458377829,yes,down,5.79,3.65,4.68,24.99,8.84,39.79,4.70666666667,24.54
EVM0000712,,-,28.9145324492,4.85372286868,0.0026782839136,0.0190975477444,yes,up,1.32,10.11,3.6,0.51,0,0,5.01,0.17
EVM0000722,,-,0.223763280879,-2.15995478261,0.000671378346383,0.00671134588685,yes,down,8.13,3.04,4.75,12.84,34.07,17.81,5.30666666667,21.5733333333
EVM0000731,,-,3.68536236392,1.88180647955,0.000101104841186,0.00154039020093,yes,up,25.76,40.41,35,10.97,4.02,9.4,33.7233333333,8.13
EVM0000740,,-,0.0193883874564,-5.68866337114,3.45620472967E-6,0.00010062150114,yes,down,0.03,0,0.09,3.02,2.57,0.25,0.04,1.94666666667
EVM0000742,,-,0.254078390567,-1.97665441586,0.000176327511059,0.0023715004331,yes,down,0.32,0.62,0.31,1.83,1.04,1.46,0.416666666667,1.44333333333
EVM0000767,,-,25.2612240196,4.65885264075,0.000247495612238,0.00313402295312,yes,up,1.01,1.2,0.75,0,0.12,0,0.986666666667,0.04
EVM0000774,,-,0.0497121768555,-4.33025691068,1.21131756802E-8,8.30808665067E-7,yes,down,1.93,1.54,3,8.3,40.9,64.45,2.15666666667,37.8833333333
EVM0000778,,-,0.414823213926,-1.2694314638,0.00322093435158,0.0219975435004,yes,down,19.41,13.72,11.76,36.62,30.57,31.33,14.9633333333,32.84
EVM0000779,,-,2.56987082515,1.36169584401,0.00140724791772,0.0118075268255,yes,up,49.12,113.77,105,30.98,25.6,33.83,89.2966666667,30.1366666667
EVM0000780,,-,0.25398486792,-1.97718554918,0.00224989382099,0.0167550409992,yes,down,3.6,1.38,1.82,7.36,6.48,10.96,2.26666666667,8.26666666667
EVM0000788,,-,0.220435861213,-2.18156914963,0.00394085178068,0.0256855043521,yes,down,12.15,15.06,16.66,39.84,122.91,13.22,14.6233333333,58.6566666667
EVM0000798,,-,0.100731940245,-3.31140688695,0.00880148385154,0.0459455574948,yes,down,0.11,0.28,0.39,0.24,0.3,6.09,0.26,2.21
EVM0000806,,-,6.0870691924,2.60574776519,0.000561067778874,0.00590254328725,yes,up,4.34,6.28,9.28,0.45,1.1,1.32,6.63333333333,0.956666666667
EVM0000816,,-,0.268012042852,-1.8996302667,0.000352507127865,0.00411749689414,yes,down,15.31,10.65,13.01,62.37,49.49,20.8,12.99,44.22
EVM0000817,,-,0.195863133444,-2.35208222461,0.000755974587204,0.00736597483275,yes,down,1.02,0.25,0.87,4.53,3.88,1.6,0.713333333333,3.33666666667
EVM0000827,,-,10.5962007394,3.40547517506,7.47793423285E-16,3.20271614377E-13,yes,up,71.24,89.26,74.66,6.28,8.57,5.01,78.3866666667,6.62
EVM0000830,,-,2.63243644004,1.39639869792,0.00820617256157,0.0436778690359,yes,up,32.05,43.35,38.83,5.87,13.52,18.55,38.0766666667,12.6466666667
EVM0000832,,-,0.353738624243,-1.49924434133,0.00535183632681,0.0321126841615,yes,down,2.17,1.3,2.06,6.39,5.08,2.67,1.84333333333,4.71333333333
EVM0000844,,-,0.0543179359394,-4.202427531,1.08540489718E-6,3.78282252862E-5,yes,down,34.1,4.79,10.99,85.76,230.72,543.17,16.6266666667,286.55
EVM0000849,,-,0.212379693478,-2.23528226434,4.67765561898E-6,0.000128789223921,yes,down,6.08,11.62,9.63,38.36,50.33,26.23,9.11,38.3066666667
EVM0000854,,-,0.25456374515,-1.97390112898,0.000972440134314,0.00892468509935,yes,down,0.68,1.6,2.24,5.04,6.73,3.51,1.50666666667,5.09333333333
EVM0000858,,-,0.208396965979,-2.2625938211,8.32420692704E-7,3.0384931838E-5,yes,down,2.71,2.34,2.97,13.05,13.04,8.48,2.67333333333,11.5233333333
EVM0000860,,-,3.78028282851,1.91849417625,0.0031077689146,0.0213761706963,yes,up,41.94,69.4,46.86,4.91,8.03,23.85,52.7333333333,12.2633333333
EVM0000865,,-,0.275961179868,-1.85746276104,0.000146862379019,0.00206152850024,yes,down,6.14,5.85,6.54,30.37,19.11,11.09,6.17666666667,20.19
EVM0000866,,-,0.309285489463,-1.69298894581,0.00223660988362,0.0167078225918,yes,down,34.22,20.23,18.09,88.27,90.09,37.03,24.18,71.7966666667
EVM0000875,,-,0.234704448002,-2.09108291153,0.000110332564725,0.00165224515924,yes,down,3.81,7.68,8.52,42.63,16.24,16.19,6.67,25.02
EVM0000876,,-,19.2299311008,4.26528168852,5.03886667254E-5,0.000890134519435,yes,up,5.39,4.97,7.45,0,0,0.73,5.93666666667,0.243333333333
EVM0000881,,-,3.69701675839,1.8863615832,7.12900310815E-5,0.00116933852684,yes,up,30.83,47.46,52.84,9.84,6.13,15.12,43.71,10.3633333333
EVM0000885,,-,4.59586525646,2.20033650105,0.00440140997631,0.0279132525414,yes,up,1.41,7.14,7.78,1.46,0.75,0.85,5.44333333333,1.02
EVM0000887,,-,0.159541217737,-2.64799890009,6.17504135966E-5,0.00104031094515,yes,down,6.51,5.38,5.61,50.59,40.79,8.27,5.83333333333,33.2166666667
EVM0000900,,-,15.7480088204,3.97709752055,0.000725944312549,0.00713468879947,yes,up,0.73,2.55,2.3,0.19,0.12,0,1.86,0.103333333333
EVM0000903,,-,21.5442357795,4.42923001874,0.000429095282626,0.00481370976836,yes,up,1.06,5.4,2.27,0,0,0.33,2.91,0.11
EVM0000912,,-,0.246526095725,-2.02018772544,0.00163674936292,0.013277929741,yes,down,0.33,0.42,0.63,2.71,1.42,0.81,0.46,1.64666666667
EVM0000913,,-,0.198514463371,-2.33268397179,3.40528398395E-6,9.94394518525E-5,yes,down,9.48,5.99,7.95,23.89,32.17,50.39,7.80666666667,35.4833333333
EVM0000921,,-,0.212314960783,-2.2357220605,0.00256874932899,0.0185144000814,yes,down,10.2,5.98,6.15,49.19,41.76,5.79,7.44333333333,32.2466666667
EVM0000925,,-,3.32170196565,1.73192263562,0.00692643470377,0.0387522324225,yes,up,92.52,64.14,56.07,16.75,12.82,35.74,70.91,21.77
EVM0000926,,-,7.14445956672,2.83682488467,8.34266500078E-7,3.03947415047E-5,yes,up,100.32,201.84,211.07,25.06,9.37,32.27,171.076666667,22.2333333333
EVM0000935,,-,0.315296117019,-1.66522069205,0.0043245034506,0.0275797998026,yes,down,121.9,58.43,59.83,389.79,279.49,121.96,80.0533333333,263.746666667
EVM0000936,,-,4.91722112366,2.29784323351,8.01642925469E-5,0.00127792093487,yes,up,2.69,5.18,9.82,1.1,1,1,5.89666666667,1.03333333333
EVM0000937,,-,8.39195268722,3.0690065442,0.000193274838282,0.0025742819338,yes,up,0.76,1.86,2.24,0.38,0.04,0.08,1.62,0.166666666667
EVM0000949,,-,0.279671218507,-1.8381963039,0.0018241245849,0.0143930523811,yes,down,1.25,0.85,0.93,4.67,1.73,3.48,1.01,3.29333333333
EVM0000950,,-,10.0314584227,3.32645946218,0.00194760133354,0.0150747471893,yes,up,0.61,0.5,0.6,0.11,0.05,0,0.57,0.0533333333333
EVM0000956,,-,2.5506891924,1.3508871138,0.00590775719043,0.0345030922216,yes,up,4.62,5.03,4.88,1.7,1.06,2.3,4.84333333333,1.68666666667
EVM0000963,,-,2.07620605667,1.05394963357,0.00728409212381,0.0403293040799,yes,up,1608.07,1826.39,1657.94,1019.63,673.5,534.01,1697.46666667,742.38
EVM0000979,,-,0.238717241963,-2.06662532237,0.000811441258603,0.00777092302488,yes,down,2.79,2.24,1.76,11.07,11.2,3.66,2.26333333333,8.64333333333
EVM0000988,,-,21.6063284929,4.4333820345,7.7474680202E-10,7.32088266902E-8,yes,up,9.33,36.89,39.29,1.81,1.29,0.32,28.5033333333,1.14
EVM0000989,,-,3.09206160939,1.62856906528,0.00904073241415,0.046851851524,yes,up,4.52,12.29,12.03,3.14,1.78,3.26,9.61333333333,2.72666666667
EVM0000991,,-,0.338039342269,-1.56473693242,0.000651029694486,0.00655896252056,yes,down,96.78,94.59,85.01,338.02,261.33,139.06,92.1266666667,246.136666667
EVM0001012,,-,15.0892198937,3.91544631596,0.00470051777207,0.029233003879,yes,up,1.49,0.99,1.66,0.24,0,0,1.38,0.08
EVM0001029,,-,3.47163058357,1.79561343868,0.00145895973294,0.0121305137761,yes,up,3.88,10.03,8.27,1.92,2.38,1.27,7.39333333333,1.85666666667
EVM0001033,,-,0.263794937676,-1.92251121589,0.000285054395106,0.00351269396219,yes,down,4.35,5.19,6.68,23.83,22.49,8.07,5.40666666667,18.13
EVM0001039,,-,0.185242415413,-2.43251362102,1.47781511907E-8,1.00288488696E-6,yes,down,22.5,18.55,20.55,106.8,124.43,67.88,20.5333333333,99.7033333333
EVM0001043,,-,17.4222750221,4.12286112002,3.3369090954E-6,9.78775770242E-5,yes,up,2.75,4.23,2.21,0,0.27,0.21,3.06333333333,0.16
EVM0001069,,-,0.232462816915,-2.10492812337,0.000621654646004,0.00635267762059,yes,down,4.32,3.38,4.62,7.74,22.71,16.91,4.10666666667,15.7866666667
EVM0001075,,-,2.87493170898,1.52352768674,0.0074524667102,0.0410375402588,yes,up,11.42,12.38,10.64,3.68,5.44,1.8,11.48,3.64
EVM0001082,,-,0.40167270523,-1.31590766529,0.006228828371,0.0359103228221,yes,down,10.03,7.77,15.2,36.28,19.4,17.75,11,24.4766666667
EVM0001083,,-,0.254462801065,-1.9744733252,3.88583403585E-5,0.000724290903026,yes,down,37.29,31.77,39.44,181.67,136.18,67.51,36.1666666667,128.453333333
EVM0001086,,-,0.460317260907,-1.11929955335,0.0081899263849,0.0436224206283,yes,down,29.42,24.72,25.4,68.74,51.53,35.67,26.5133333333,51.98
EVM0001103,,-,3.30335375929,1.72393147748,0.00727104631452,0.0402686424195,yes,up,1.8,7.37,6.53,1.39,1.22,1.47,5.23333333333,1.36
EVM0001118,,-,0.348944242677,-1.5189315663,0.00746292774537,0.0410716751675,yes,down,46.85,21.2,22.62,121.93,69.91,51.33,30.2233333333,81.0566666667
EVM0001120,,-,0.353109232655,-1.50181355153,7.8283406401E-5,0.00125834536411,yes,down,4.13,4.01,5.16,11.65,10.56,11.36,4.43333333333,11.19
EVM0001122,,-,0.316997056387,-1.65745865123,4.62160562045E-6,0.000127428047386,yes,down,32.05,30.44,34.3,115.11,76.23,82.34,32.2633333333,91.2266666667
EVM0001124,,-,10.3903392433,3.37717085371,4.79289900983E-6,0.000131399064888,yes,up,41.77,53.9,41.39,1.4,1.5,8.76,45.6866666667,3.88666666667
EVM0001138,,-,0.0698717031632,-3.83914788255,0.00113777179933,0.0100181595516,yes,down,103.79,4.66,4.02,77.75,929.89,537.41,37.49,515.016666667
EVM0001139,,-,2.80880047746,1.48995414657,0.00332701812764,0.0225621465074,yes,up,1.46,2.98,2.8,0.97,0.7,0.58,2.41333333333,0.75
EVM0001142,,-,5.3362281978,2.41582036307,7.19292919892E-11,9.00190418512E-9,yes,up,405.59,438.16,479.69,71.12,68.15,90.76,441.146666667,76.6766666667
EVM0001152,,-,0.397165788704,-1.33218673837,0.00635070506902,0.0364711379008,yes,down,23.72,29.24,32.76,89.06,71.97,31.58,28.5733333333,64.2033333333
EVM0001156,,-,0.170048501704,-2.55598180036,2.87016309489E-6,8.57622532215E-5,yes,down,15.03,8.02,6.27,60.79,62.06,36.61,9.77333333333,53.1533333333
